F3_beta,FC6_beta,P7_beta,T8_beta,F7_beta,F8_beta,T7_beta,P8_beta,F4_beta,AF3_beta,O2_beta,O1_beta,FC5_beta,id,label,F3_mu,FC6_mu,P7_mu,T8_mu,F7_mu,F8_mu,T7_mu,P8_mu,F4_mu,AF3_mu,O2_mu,O1_mu,FC5_mu
9.26392453039983,9.260377670593916,9.246855981068736,9.256543585683293,9.272504769969528,9.262203714917575,9.256961644740871,9.253581736411936,9.261093399409324,9.309727322486646,9.256763218149503,9.250732694704265,9.257613337339055,32,0,9.438548167067937,9.440783664857348,9.485781300062984,9.451931691019466,9.460106755330655,9.437009575977582,9.479738919018628,9.425886843110694,9.434495930182827,9.4787055946005,9.430967008622746,9.46818451283369,9.417987977201495
9.566502994469202,9.560235583429893,9.557687841804505,9.571113493999562,9.56610413456341,9.564265321178029,9.576974268026119,9.5619126334036,9.565551470245419,9.562505766693276,9.55866350597449,9.560437132838175,9.547879436633272,33,1,9.85046917603921,9.840417604487406,9.833079707188288,9.844891884074478,9.857369300154675,9.83641224885417,9.853799024879512,9.826005505785854,9.849053850216487,9.838500012051178,9.828919906049059,9.838074890154504,9.82437650584489
9.34208725509736,9.34171261508026,9.355987104827104,9.336789138132943,9.336052512879935,9.332657814483914,9.346442306502265,9.355282409348362,9.337701650658998,9.347208165808086,9.364487637452594,9.358143816554064,9.342004555802914,34,0,9.484928769279945,9.486088138667338,9.484134154969322,9.470183950863557,9.475795048138432,9.481776391422043,9.476496297950114,9.479431434632742,9.485110611313448,9.496527023231886,9.492989993371861,9.483480374977503,9.484532740975803
9.572045869602084,9.569610787075241,9.564086001814179,9.549390591093694,9.584709534350269,9.562337812928323,9.585280581721136,9.563421918398062,9.566646141640405,9.548719708729537,9.564173942626773,9.5648141931517,9.553189208944913,35,-1,9.7801921578386,9.783489454132527,9.79026881862293,9.761991757318512,9.789820199372258,9.759465340965749,9.789760687031984,9.779621286641346,9.768146190209404,9.747166251552292,9.768207776680418,9.782505479846654,9.75241098092501
9.513796695074404,9.535862306234698,9.519047367121559,9.515520395678998,9.46472615079643,9.500653107948057,9.413633034517364,9.515445053874545,9.503182780138426,9.506185439213581,9.515106447324722,9.50794969845677,9.482628169377021,36,0,9.614494741126663,9.632270109904926,9.596316783026248,9.620079502195772,9.556152568479535,9.606356162407987,9.492546250837792,9.62897210352379,9.602582142633164,9.602636343135526,9.597646543197913,9.58030573629081,9.57264201327433
9.440138856171396,9.448767265098978,9.452845345097668,9.453331729309884,9.453995974574346,9.451519540462986,9.451096549501727,9.446303383865871,9.446933845707894,9.45489336305964,9.436576536953872,9.444194608417947,9.46953374587958,37,1,9.625250115940466,9.631943413514596,9.62375854870598,9.628218832105322,9.633509210202204,9.630707308463926,9.625397644771416,9.621376928279131,9.631025454317033,9.637271908575073,9.633430897636376,9.61869605029243,9.649313127631519
9.423426876754466,9.418370200463688,9.42734146435408,9.411836260178987,9.43244448656874,9.420278667482666,9.4079564677747,9.428119039420737,9.424962109897997,9.427736785885491,9.432932521561328,9.430562022166797,9.405812547540133,38,0,9.5942320643161,9.59986865980939,9.596105895747602,9.59311961157454,9.604650548634696,9.59970231495188,9.58012639215329,9.603644932487613,9.605285798210387,9.597440993672196,9.603959731711898,9.596926726303876,9.579203962184513
9.461536419733319,9.469616402154482,9.450880950705875,9.463061749278406,9.467013088062536,9.469207696436817,9.459766701930374,9.45507507797339,9.469122000997883,9.460790574847234,9.450628539044994,9.452679083480415,9.475372422312704,39,-1,9.595300226533514,9.611999503912445,9.631675608523393,9.62258902965722,9.611134106908592,9.614092931416291,9.617868804647076,9.6375911091179,9.600084170937443,9.595413505093319,9.61525138213892,9.620970291968561,9.611288168633575
9.446008828955383,9.45086765481412,9.444127538537312,9.448106739211296,9.450672437715095,9.448055723666307,9.448853417256325,9.449914050475547,9.446480108609018,9.444484502259142,9.434292351196975,9.437837688788218,9.444629544644124,40,0,9.59367140759799,9.592412347064197,9.630468364320588,9.594329121255154,9.603371815760902,9.593850207271085,9.614987856051089,9.60745496359827,9.589777890752995,9.589705090114764,9.59420697165449,9.616850404639175,9.608706423422184
9.459639218902641,9.46241696768922,9.45672732820052,9.455207953873787,9.45689001786355,9.459588133791552,9.45779978952777,9.44720940775256,9.466306563722256,9.460720018093204,9.449387626062485,9.456922245847824,9.459154426971487,41,1,9.633653982313783,9.636182263796856,9.604654386744842,9.6320283123246,9.62089832976238,9.628364338565644,9.610724848663207,9.633226711668831,9.643934741388525,9.623383274213925,9.638522741411176,9.607811110892658,9.61659581224092
9.452134039742788,9.454412663462707,9.449859977518178,9.458865612760873,9.449843242108901,9.448147053772542,9.448344941228687,9.445994586562918,9.455107554169622,9.45039320767428,9.443835917814296,9.440521783831166,9.412223287712937,42,0,9.646161422931902,9.652892445727332,9.623678583676869,9.630828632161625,9.645761701805078,9.633760335121394,9.631612825287103,9.593974263685528,9.655568245442819,9.643959186527583,9.607228987434796,9.618770090186365,9.609402707725119
9.41734089913401,9.42062202618664,9.372340150254661,9.40594657914258,9.40210867777326,9.401742168877053,9.349947924338313,9.405089234815884,9.42801745033042,9.42189736721937,9.406368186315097,9.38532507085286,9.40926682085364,43,-1,9.543090008316291,9.547892937889172,9.53775493571319,9.566241229116189,9.536316506911554,9.542096314865473,9.550806643252033,9.594768763493452,9.549706038542212,9.541165637416936,9.590421534964797,9.550893278148898,9.554568529347273
9.474201903472292,9.488744404226674,9.470334258968263,9.502358648693045,9.477674395574779,9.48683081945716,9.480604316693743,9.481423056084342,9.482541389243112,9.46645832128887,9.483837094474783,9.474356764649412,9.474227845629526,44,0,9.610939258883112,9.623206275565227,9.617755789803539,9.639404105461912,9.611578511540776,9.621362789761209,9.60161591794674,9.638203522505083,9.614116125833277,9.60615715128161,9.63779601849613,9.61831042150152,9.605414489310181
9.574467412744294,9.571028540516501,9.54843895255385,9.561597978870036,9.568436442087512,9.569310469870548,9.555665928787885,9.555238886793553,9.570994683239855,9.544844121052208,9.57120712536918,9.555067514341443,9.555802629971867,45,1,9.768274696108792,9.767970003363988,9.75401881010134,9.762754717867507,9.770242145738047,9.770635198269453,9.761110544154784,9.76926697767221,9.766376137573008,9.742065008889442,9.764654384264636,9.74305602271247,9.7595890064334
9.460694165348208,9.456073651555801,9.455889001706211,9.458919737326877,9.443840846203699,9.460951893966891,9.422285606081662,9.456930202635457,9.457923448655745,9.487232050572937,9.455216037580495,9.45609180314096,9.46286671213773,46,0,9.5857052155066,9.582785033692357,9.597782180007087,9.589633880638637,9.561933026866013,9.577267080972145,9.547817896292718,9.586150537266125,9.583826971703012,9.605359361591054,9.596147713330497,9.602906589910386,9.59065195991658
9.785034391429873,9.784438512686322,9.773858353646942,9.791647403950982,9.798081287065113,9.779677152079794,9.798038606713657,9.7809082940789,9.778463576543551,9.722579849890339,9.785350833541568,9.782871304374995,9.749569816757417,47,-1,10.032971779558734,10.047948528212352,10.014038518440195,10.065298548934427,10.050177517978279,10.046445364288546,10.0470281405047,10.058066098745986,10.03988404495302,9.984057944600226,10.055918642749647,10.031665583381775,9.99000782348946
9.299905002643236,9.291763850043202,9.287956620389973,9.317592991444707,9.29024163703986,9.294460648181705,9.2603797579501,9.306227403510789,9.303321147440828,9.330020569265887,9.315397876625495,9.302876308529617,9.291627433658505,48,0,9.49446092771698,9.501635365521327,9.500906936348581,9.525403070720106,9.496913431920516,9.499492078497655,9.471530708023534,9.519884828946289,9.511214272610614,9.530616262799914,9.524402745439788,9.51145184974982,9.487546969692549
9.435939958138638,9.429496173121013,9.423351224984547,9.398582294614213,9.467252137981301,9.42156015002273,9.421360624548267,9.417973348516712,9.425270191854606,9.456712741380075,9.428205103557179,9.425411142683208,9.419287823772425,49,1,9.527274039078083,9.531192811689104,9.498185586380117,9.494796867927072,9.555147859296596,9.520157346202609,9.496605545424217,9.528684754658666,9.531497566061322,9.55015411771351,9.529603629960215,9.495452905703429,9.513641695196988
9.65901581962891,9.676512659693575,9.636773862708662,9.685246534464232,9.678869868575866,9.670136138046997,9.674643690554772,9.671850168506609,9.661147074205516,9.661821353560422,9.668287625230372,9.64822253409207,9.63895992751196,50,0,9.828567115345184,9.841320627399247,9.818765182861172,9.86148122927252,9.849808701138313,9.83743794870138,9.845228580140317,9.866648974305479,9.829803011377484,9.82234328551841,9.847573332799826,9.8240632369591,9.802150518100511
9.05160245015841,9.061205038660923,9.04193197939512,9.083162661708121,9.05926910155593,9.063211795022879,9.055929172613919,9.053590584556108,9.074762538955419,9.171620643062091,9.042456151338305,9.062045277822465,9.061018960480588,51,-1,9.300446978901842,9.327312677800288,9.26198689960977,9.35986794890262,9.318968338613415,9.329864409805031,9.29006221533016,9.323940549512553,9.336326052477977,9.415184214485798,9.311553402935129,9.276720079061446,9.300750883002758
9.28486801846067,9.296968816326128,9.285619935838355,9.309629718235676,9.284564499961345,9.28383257245844,9.31387717518724,9.303454707722686,9.300891175762446,9.314781557459364,9.297972722526092,9.286629907371198,9.274155331367108,52,0,9.46196816159138,9.458157350219539,9.47828877512323,9.486141058802518,9.456839016236788,9.46047796810638,9.478532753342217,9.477270957671825,9.470904849506224,9.490883729663961,9.463155341395725,9.462208601452343,9.45723657635776
9.471090365922018,9.47194185279829,9.460563558153593,9.474324972137131,9.477011309594635,9.478649670789235,9.454956012456966,9.474037189490826,9.474765515128563,9.453437753403417,9.482570475489338,9.471637077677812,9.472098048542586,53,1,9.69331780129878,9.692142287887746,9.703746179477264,9.71194691045448,9.70742534471943,9.697502542733755,9.704276633235265,9.722635862719333,9.693981927125364,9.677766523710346,9.71002472095765,9.692886342632741,9.69367248924822
9.434904748550904,9.444893354764599,9.423216066989204,9.442424728983134,9.437771446127716,9.441630349456743,9.443167484326343,9.438544182480426,9.444615886804423,9.443880778365182,9.43479902792779,9.435622560239977,9.430708891639457,54,0,9.615156688761584,9.621587460934405,9.600741303735578,9.619158293709113,9.607263631135362,9.610569485994986,9.613027828543126,9.625662973870309,9.632583306735839,9.613265413738501,9.62933349837163,9.620333957766288,9.597879826343735
9.342939890418856,9.354297711901967,9.34534810320327,9.369941912781087,9.367546671189334,9.356478346997644,9.370503827434186,9.35081536900706,9.359815613549527,9.356938194579653,9.340213351093443,9.342038151189131,9.353723525322497,55,-1,9.496922107385542,9.491182074718948,9.49356746958312,9.506703305145326,9.509304428204166,9.49152964074511,9.505469610623663,9.482758981397422,9.505306372666286,9.50602126476246,9.465070588819339,9.479130211820696,9.495435174353377
9.632172969949146,9.642546637639562,9.630477529890257,9.65669393646155,9.647207812514763,9.638136145342111,9.63947117370613,9.638190863465072,9.640474716601776,9.652142098173751,9.648691624507004,9.63652673381094,9.619002763053453,56,0,9.977245572408735,9.986381597532494,9.974782875075638,10.012411056150135,9.999675932756698,9.988699493653035,9.987097146142013,10.003802496778393,9.980227632712666,9.998756231224968,9.990774755724223,9.983322693258618,9.95955273292061
9.39917191863748,9.418673522982974,9.395910478402744,9.407689608073662,9.423839546357938,9.417753730428329,9.419986985752795,9.397083314230244,9.409042680948629,9.405216238722351,9.39259035839553,9.391006480669489,9.416415898695533,57,1,9.488231138324037,9.490796840059204,9.495019309556511,9.496568793632392,9.491062217817191,9.489180625503353,9.491973363398998,9.49978267383473,9.494516030490788,9.484685079700064,9.498394287821652,9.48904843472646,9.492671962584732
9.453951244506221,9.456970714103903,9.448746763103927,9.44622501090337,9.44292978658052,9.45092103284686,9.445252297447109,9.446013715312256,9.449443136005398,9.463195080765818,9.451702690305003,9.44527522431856,9.45470698470729,58,0,9.612843197174431,9.61782305055527,9.605154375394271,9.60608587833234,9.599524629731196,9.613287131646628,9.60079006047618,9.607286909375667,9.612067333651444,9.619433194801221,9.61168691718596,9.606730792956427,9.60910181527335
9.452118586367153,9.452156840862003,9.441727700046998,9.471683276360059,9.463161375635336,9.453803472446644,9.451093303213208,9.450983697986256,9.464384901541528,9.447542528070086,9.447595833472107,9.447208099750531,9.433893823494397,59,-1,9.652531967120405,9.650577693912666,9.633350251514843,9.663328592375612,9.664148090392155,9.645895596727978,9.645251427396714,9.638756439831049,9.66602108000592,9.642772573692591,9.636301067786334,9.639016220520222,9.63354527077107
9.512617326682902,9.49121586755728,9.51762260608122,9.518778145159125,9.48812086995812,9.511548926387974,9.482335146396906,9.517177733767348,9.533377575868775,9.414709769121714,9.498904389400394,9.516205993713166,9.455415173373334,60,0,9.699488519522033,9.683866154170213,9.713826238682875,9.727394200078795,9.67575300881368,9.699323870694084,9.667402947088997,9.7571030744829,9.722120573707837,9.594480326362369,9.736502387773102,9.72616149547597,9.639151713770788
9.418566618730022,9.443207697499407,9.429627786991245,9.406459822821809,9.442609602368226,9.431334112250832,9.418552197047463,9.41660169084361,9.419446298420713,9.415964741810468,9.424723910884971,9.42730888988818,9.43441080307767,61,1,9.678278790336355,9.719329468985068,9.645065273096849,9.675311336987448,9.696392755115047,9.697316347535008,9.661032456185877,9.674323702315322,9.68692738535774,9.677919879211181,9.676814386275813,9.647529385786934,9.683598084137413
9.628529734549442,9.636225993219037,9.629798306869999,9.631262613082834,9.63745026500427,9.638053543242554,9.633472493195299,9.649293365694296,9.62065770002616,9.62540599711319,9.64723895030662,9.634614917322331,9.62718959835255,62,0,9.719054311328616,9.709775003099793,9.73998117836211,9.687303939832642,9.720551017104091,9.713051845287533,9.724207023521789,9.695047017463644,9.704050491831294,9.71081190385906,9.719951931354652,9.741504518192093,9.716758556623216
9.260144265174096,9.261103140351254,9.244158841799827,9.273422390584603,9.275829649109637,9.26725831716531,9.264310634486595,9.256306468499798,9.272565237722324,9.327184380493447,9.253116585834444,9.248876767049769,9.275099620968858,63,-1,9.44321472029346,9.458692748993103,9.421246598848315,9.474742417504697,9.447454581170973,9.457270917024037,9.436141339544262,9.46103793615272,9.46924943256803,9.502897602702394,9.4587159982081,9.420204468007201,9.442957994985456
