AF3_beta,F7_beta,F3_beta,FC5_beta,T7_beta,P7_beta,O1_beta,O2_beta,P8_beta,T8_beta,FC6_beta,F4_beta,F8_beta,id,label,AF3_mu,F7_mu,F3_mu,FC5_mu,T7_mu,P7_mu,O1_mu,O2_mu,P8_mu,T8_mu,FC6_mu,F4_mu,F8_mu
9.876698673990433,9.91662718891749,9.872598027601077,9.8584015520538,9.900602147008867,9.898267254076133,9.848010791796229,9.870488000044586,9.856223252814507,9.916529101827287,9.91362610033564,9.886193578309683,9.90382534719681,10,0,10.199890836406489,10.250589022658646,10.196746810964703,10.17535145409512,10.212182916222343,10.197484551043761,10.138477232021451,10.163810274997626,10.156293811126925,10.239699680506128,10.243214741698024,10.215031506753784,10.228295667124913
9.869260045038079,9.94330437444126,9.902342658035698,9.88418533534489,9.940932265787435,9.906203610129051,9.896779488610765,9.895195103226268,9.889623752857688,9.946237491800083,9.940173719241477,9.916378194163713,9.92609599328313,11,-1,10.001991852793179,10.089645487980354,10.043877579652499,10.01505571692558,10.092735206244564,10.064655427863228,10.03242416993095,9.998413084204405,9.994210006311187,10.077409004494514,10.073945237808827,10.058116583923686,10.055052903663777
10.607970964049477,10.686716027282989,10.660136359333912,10.648991225745908,10.678441127955734,10.653597430741682,10.645114288665289,10.656043301266259,10.640243714343304,10.6810695177692,10.686493902377862,10.662261579792833,10.672032718427452,12,0,10.935030468427017,10.977878018203945,10.948632588761445,10.948643463034536,10.961563025035895,10.939055509156828,10.941227344051471,10.955601222781926,10.941868892321294,10.990466146166508,10.975190808771634,10.969453950560903,10.963504444932214
9.443218051102692,9.317060927236497,9.32614060185062,9.358684510898282,9.310401684415078,9.292732396219481,9.312051967667385,9.33632432247774,9.334578974836884,9.31834611112906,9.341107180283494,9.320164731814952,9.334296056323414,13,1,10.002033529657604,9.89938870798185,9.89858515946236,9.932020247503186,9.895535175291055,9.858961821868462,9.877321231931486,9.933426915078803,9.899549860500745,9.898393995069888,9.914944797099105,9.898901945047697,9.90975418113526
10.868261387657597,10.849771694712237,10.82907481201756,10.844385137062554,10.838137852656077,10.82358571536339,10.832396690956362,10.829821242217221,10.83425768718187,10.863504467764749,10.841492593348564,10.845564306954527,10.845669501773624,14,0,11.11063104796379,11.137317014881488,11.114628751048443,11.108204323273617,11.12081068932946,11.093494004644732,11.095955582574591,11.0879924823639,11.073347940540529,11.121022070687157,11.125412027867139,11.120789435732664,11.117010839808929
9.970095152148902,9.880776267216998,9.8426061710989,9.85072289600451,9.873143368577528,9.823858781751634,9.81153176296316,9.836952164044643,9.81637237896088,9.861929224441326,9.87359947593962,9.831459076794221,9.873833691794223,15,-1,10.449547442856035,10.391161859284571,10.339901649007214,10.338268110441168,10.367558133690936,10.305532656221922,10.309532163467384,10.36294320469431,10.303832322500963,10.369955518885797,10.38462284328359,10.335009281604163,10.366254339090974
11.075647387259128,11.091786299235153,11.064607817673801,11.05751303629216,11.086851282744338,11.047442890879267,11.04073493486421,11.058450127114986,11.046834601852975,11.091720946107914,11.086740846645537,11.07283651610791,11.077467772788342,16,0,11.083579521201763,11.184984329905044,11.108773773524405,11.08004430563127,11.166813077919063,11.088977434439922,11.067148600287222,11.108407947392754,11.084503366421949,11.184677529626075,11.164897112123024,11.122121571364406,11.138525566630936
9.133928591185423,8.897314290141898,8.959388833744134,9.029224015219143,8.919210091888104,8.967695554429334,8.975815002982548,8.97905508542417,8.963337998370505,8.881114195505829,8.914722326012548,8.904746802460213,8.937736525027344,17,1,9.335959771357674,9.102021303349677,9.171944489847556,9.227568524363543,9.114559756392737,9.165435777379042,9.166376471975402,9.145036777502623,9.132165134068758,9.05658678439988,9.105761226477984,9.103077410661061,9.138060197497305
9.422297308712213,9.419285668732371,9.426183415582997,9.453373380012215,9.405168946008166,9.423299753845406,9.436906764538909,9.419738412025056,9.421844450489091,9.365218955273642,9.420068076475614,9.431068164540385,9.41581915589267,18,0,9.60647071494349,9.5938148533668,9.604119113546856,9.629932694912982,9.56409091167217,9.574806518446726,9.598974048346482,9.60307304903648,9.59668888095668,9.533687553853401,9.59842534307565,9.612598170909997,9.594269959929838
9.38817421908268,9.444266316147832,9.43892332337903,9.440230664580032,9.44233113026907,9.4310828285125,9.42560780060507,9.428393390861388,9.431479075409325,9.446152749761115,9.44177206453809,9.444251245608807,9.432378574897417,19,-1,9.559862954654863,9.608522815890076,9.614247026774528,9.609826851424955,9.594113126156852,9.58041927813882,9.583824451968235,9.603834783444285,9.602202968880185,9.604420197935589,9.604341083488727,9.616605188660458,9.596149683415314
9.42712136074994,9.432126202893965,9.42956103587236,9.418152045600099,9.420379422333932,9.438945174958988,9.436741535404723,9.42740580388246,9.423555947423788,9.42693876572326,9.434006991272176,9.436153425594311,9.42756907754836,20,0,9.614141820052192,9.612405367439978,9.613261943080694,9.59067195822345,9.605038573499469,9.608744059807872,9.609026391672321,9.592361267470098,9.590531441846904,9.595650748362589,9.60480097274573,9.614092928630356,9.609425980951658
9.50714932260336,9.523520030379782,9.512496863111574,9.471903572296771,9.513409304070981,9.50347094806615,9.503903564136245,9.51143113321528,9.514600437926743,9.50144373687595,9.521119965082278,9.505567422779013,9.529929597040354,21,1,9.653058452799696,9.649367426143874,9.652799462637303,9.610729406355185,9.628430331014249,9.612393809814998,9.623613359120146,9.610117530862135,9.605787005068086,9.612476422473408,9.650584911512261,9.645567681146787,9.64244521093935
9.855435835284627,9.922601270471844,9.92314411986279,9.897575082417815,9.92939841155285,9.916464860729684,9.907903132843138,9.923316259056381,9.910105273828847,9.917677723106879,9.924992628624537,9.905498636600825,9.91013013395542,22,0,10.117137860625691,10.193442342986916,10.181359876801654,10.168877724536696,10.200005483095643,10.201443783422423,10.194544223672949,10.21909657960418,10.210479809918944,10.206810533641264,10.198656687808576,10.169622680314163,10.181430065918825
9.395869005906428,9.399806520991769,9.402712215458779,9.3897701101361,9.407006408201672,9.409401799770082,9.408134393291295,9.400524411348579,9.41071998901641,9.420041848584507,9.40962022579704,9.407146388032345,9.41138600166775,23,-1,9.582822026495148,9.578822435416997,9.59002895611486,9.576464253691382,9.574876204335638,9.566912905636372,9.577360395136276,9.596405225033108,9.587592344074542,9.593780767232225,9.587536870490538,9.59858770690494,9.588438067455668
9.4242550013665,9.4133693798084,9.427499330102075,9.436659575303509,9.43959838192025,9.457361389353792,9.445767253147027,9.430273632475805,9.428976118936054,9.429578840147311,9.431211406662904,9.432740218404286,9.429095341406093,24,0,9.605441147590735,9.593968033475885,9.608244048993553,9.616340571858835,9.602939862192521,9.61608758370551,9.601023595484351,9.62631406414729,9.637841852861065,9.62498178434241,9.62231629060648,9.627796883251564,9.610021342811327
9.428542665337643,9.433360196812005,9.420187780980463,9.431792308504825,9.444792885584786,9.439039934091328,9.428119952598259,9.426222099104201,9.432589613802195,9.43100722794651,9.417552943160363,9.422823647454711,9.422385100957658,25,1,9.617815384242252,9.608523004824951,9.61273638284434,9.620439174900145,9.591393153423402,9.59413510608474,9.585192841782332,9.620205863937676,9.612696220131731,9.618793924047315,9.622133103993235,9.622219815078076,9.614966152690235
9.41653447759837,9.419213456350624,9.41136482984019,9.423809637576591,9.424318754958975,9.432509869631849,9.42806728731854,9.41664935785559,9.418993843598098,9.41368360319038,9.414505160397278,9.41285211445891,9.419665945195986,26,0,9.584173452961522,9.585223065780122,9.583165837478319,9.586066869483277,9.58460942247979,9.618695039363667,9.598832513616406,9.559241454581734,9.563635850065634,9.568611407619409,9.574325772062656,9.580165311276435,9.581298277445187
9.401415423925675,9.395512392572504,9.394891133773259,9.395258255595207,9.403625962565616,9.397068366669094,9.392028546317919,9.38108812517922,9.381324958566106,9.409062723126745,9.396166303401836,9.398316716072218,9.387717083845786,27,-1,9.59559541362863,9.58371470863523,9.58989363946245,9.582441643819017,9.56661156916866,9.550317893066712,9.560015379317484,9.544949598391817,9.552657859188942,9.59863549630142,9.588286530549265,9.603683960349843,9.581614986180218
9.669307428330887,9.66947079355465,9.653444911637823,9.668183363133542,9.678861581479994,9.643439019023523,9.648128281966162,9.655131118744533,9.654241741975397,9.645183784551154,9.665460486387481,9.657305943544628,9.659694993998857,28,0,9.923581640939455,9.94943330913767,9.916825043076178,9.919228984105597,9.950275408117315,9.922904231551176,9.90913965940168,9.904649765467195,9.916983127071276,9.921613418797978,9.93718757629005,9.921897359996837,9.929148136781125
9.759974348354701,9.843665971551411,9.80910674529841,9.79605287603979,9.840531377485371,9.794645412715797,9.800552066280776,9.812039910021136,9.82161966284254,9.858333943057467,9.838970669403638,9.833133157790012,9.828332725537397,29,1,10.192980042377414,10.26023709696314,10.226274477462082,10.206341559416778,10.253416021424545,10.206160800711707,10.205197576112914,10.216461460016498,10.212848335829362,10.265637661942053,10.240960390327276,10.240704527132575,10.238926201821025
10.030172719741493,10.053016000719206,10.031299788305688,10.004745588503837,10.052260640820814,9.995468487185518,10.005829180650792,10.034458011944823,10.029090748467175,10.064162579414988,10.046422244595325,10.024668568465641,10.03765237313732,30,0,10.445242294689924,10.481670147360738,10.46457754765711,10.430617486698777,10.470164355283861,10.405897858871517,10.418950734694207,10.453804558556438,10.434276588783138,10.481954175839292,10.473245600213572,10.463564932754373,10.462513928899961
9.988764082114722,9.987245978182875,9.947770948875688,9.924972863650977,9.976467884311527,9.911346599740178,9.932130354717312,9.941048769984942,9.943433729005353,9.998237408166457,9.970108295734176,9.96086898860743,9.967026487175316,31,-1,10.28777536638536,10.311430731189558,10.264187657697068,10.231065919120587,10.283954964639774,10.191208806553856,10.217250530821143,10.259573555624364,10.247483009838708,10.320697390074262,10.291207625458272,10.278743913594008,10.285081840376687
9.309727322486646,9.272504769969528,9.26392453039983,9.257613337339055,9.256961644740871,9.246855981068736,9.250732694704265,9.256763218149503,9.253581736411936,9.256543585683293,9.260377670593916,9.261093399409324,9.262203714917575,32,0,9.4787055946005,9.460106755330655,9.438548167067937,9.417987977201495,9.479738919018628,9.485781300062984,9.46818451283369,9.430967008622746,9.425886843110694,9.451931691019466,9.440783664857348,9.434495930182827,9.437009575977582
9.562505766693276,9.56610413456341,9.566502994469202,9.547879436633272,9.576974268026119,9.557687841804505,9.560437132838175,9.55866350597449,9.5619126334036,9.571113493999562,9.560235583429893,9.565551470245419,9.564265321178029,33,1,9.838500012051178,9.857369300154675,9.85046917603921,9.82437650584489,9.853799024879512,9.833079707188288,9.838074890154504,9.828919906049059,9.826005505785854,9.844891884074478,9.840417604487406,9.849053850216487,9.83641224885417
9.347208165808086,9.336052512879935,9.34208725509736,9.342004555802914,9.346442306502265,9.355987104827104,9.358143816554064,9.364487637452594,9.355282409348362,9.336789138132943,9.34171261508026,9.337701650658998,9.332657814483914,34,0,9.496527023231886,9.475795048138432,9.484928769279945,9.484532740975803,9.476496297950114,9.484134154969322,9.483480374977503,9.492989993371861,9.479431434632742,9.470183950863557,9.486088138667338,9.485110611313448,9.481776391422043
9.548719708729537,9.584709534350269,9.572045869602084,9.553189208944913,9.585280581721136,9.564086001814179,9.5648141931517,9.564173942626773,9.563421918398062,9.549390591093694,9.569610787075241,9.566646141640405,9.562337812928323,35,-1,9.747166251552292,9.789820199372258,9.7801921578386,9.75241098092501,9.789760687031984,9.79026881862293,9.782505479846654,9.768207776680418,9.779621286641346,9.761991757318512,9.783489454132527,9.768146190209404,9.759465340965749
9.506185439213581,9.46472615079643,9.513796695074404,9.482628169377021,9.413633034517364,9.519047367121559,9.50794969845677,9.515106447324722,9.515445053874545,9.515520395678998,9.535862306234698,9.503182780138426,9.500653107948057,36,0,9.602636343135526,9.556152568479535,9.614494741126663,9.57264201327433,9.492546250837792,9.596316783026248,9.58030573629081,9.597646543197913,9.62897210352379,9.620079502195772,9.632270109904926,9.602582142633164,9.606356162407987
9.45489336305964,9.453995974574346,9.440138856171396,9.46953374587958,9.451096549501727,9.452845345097668,9.444194608417947,9.436576536953872,9.446303383865871,9.453331729309884,9.448767265098978,9.446933845707894,9.451519540462986,37,1,9.637271908575073,9.633509210202204,9.625250115940466,9.649313127631519,9.625397644771416,9.62375854870598,9.61869605029243,9.633430897636376,9.621376928279131,9.628218832105322,9.631943413514596,9.631025454317033,9.630707308463926
9.427736785885491,9.43244448656874,9.423426876754466,9.405812547540133,9.4079564677747,9.42734146435408,9.430562022166797,9.432932521561328,9.428119039420737,9.411836260178987,9.418370200463688,9.424962109897997,9.420278667482666,38,0,9.597440993672196,9.604650548634696,9.5942320643161,9.579203962184513,9.58012639215329,9.596105895747602,9.596926726303876,9.603959731711898,9.603644932487613,9.59311961157454,9.59986865980939,9.605285798210387,9.59970231495188
9.460790574847234,9.467013088062536,9.461536419733319,9.475372422312704,9.459766701930374,9.450880950705875,9.452679083480415,9.450628539044994,9.45507507797339,9.463061749278406,9.469616402154482,9.469122000997883,9.469207696436817,39,-1,9.595413505093319,9.611134106908592,9.595300226533514,9.611288168633575,9.617868804647076,9.631675608523393,9.620970291968561,9.61525138213892,9.6375911091179,9.62258902965722,9.611999503912445,9.600084170937443,9.614092931416291
9.444484502259142,9.450672437715095,9.446008828955383,9.444629544644124,9.448853417256325,9.444127538537312,9.437837688788218,9.434292351196975,9.449914050475547,9.448106739211296,9.45086765481412,9.446480108609018,9.448055723666307,40,0,9.589705090114764,9.603371815760902,9.59367140759799,9.608706423422184,9.614987856051089,9.630468364320588,9.616850404639175,9.59420697165449,9.60745496359827,9.594329121255154,9.592412347064197,9.589777890752995,9.593850207271085
9.460720018093204,9.45689001786355,9.459639218902641,9.459154426971487,9.45779978952777,9.45672732820052,9.456922245847824,9.449387626062485,9.44720940775256,9.455207953873787,9.46241696768922,9.466306563722256,9.459588133791552,41,1,9.623383274213925,9.62089832976238,9.633653982313783,9.61659581224092,9.610724848663207,9.604654386744842,9.607811110892658,9.638522741411176,9.633226711668831,9.6320283123246,9.636182263796856,9.643934741388525,9.628364338565644
9.45039320767428,9.449843242108901,9.452134039742788,9.412223287712937,9.448344941228687,9.449859977518178,9.440521783831166,9.443835917814296,9.445994586562918,9.458865612760873,9.454412663462707,9.455107554169622,9.448147053772542,42,0,9.643959186527583,9.645761701805078,9.646161422931902,9.609402707725119,9.631612825287103,9.623678583676869,9.618770090186365,9.607228987434796,9.593974263685528,9.630828632161625,9.652892445727332,9.655568245442819,9.633760335121394
9.42189736721937,9.40210867777326,9.41734089913401,9.40926682085364,9.349947924338313,9.372340150254661,9.38532507085286,9.406368186315097,9.405089234815884,9.40594657914258,9.42062202618664,9.42801745033042,9.401742168877053,43,-1,9.541165637416936,9.536316506911554,9.543090008316291,9.554568529347273,9.550806643252033,9.53775493571319,9.550893278148898,9.590421534964797,9.594768763493452,9.566241229116189,9.547892937889172,9.549706038542212,9.542096314865473
9.46645832128887,9.477674395574779,9.474201903472292,9.474227845629526,9.480604316693743,9.470334258968263,9.474356764649412,9.483837094474783,9.481423056084342,9.502358648693045,9.488744404226674,9.482541389243112,9.48683081945716,44,0,9.60615715128161,9.611578511540776,9.610939258883112,9.605414489310181,9.60161591794674,9.617755789803539,9.61831042150152,9.63779601849613,9.638203522505083,9.639404105461912,9.623206275565227,9.614116125833277,9.621362789761209
9.544844121052208,9.568436442087512,9.574467412744294,9.555802629971867,9.555665928787885,9.54843895255385,9.555067514341443,9.57120712536918,9.555238886793553,9.561597978870036,9.571028540516501,9.570994683239855,9.569310469870548,45,1,9.742065008889442,9.770242145738047,9.768274696108792,9.7595890064334,9.761110544154784,9.75401881010134,9.74305602271247,9.764654384264636,9.76926697767221,9.762754717867507,9.767970003363988,9.766376137573008,9.770635198269453
9.487232050572937,9.443840846203699,9.460694165348208,9.46286671213773,9.422285606081662,9.455889001706211,9.45609180314096,9.455216037580495,9.456930202635457,9.458919737326877,9.456073651555801,9.457923448655745,9.460951893966891,46,0,9.605359361591054,9.561933026866013,9.5857052155066,9.59065195991658,9.547817896292718,9.597782180007087,9.602906589910386,9.596147713330497,9.586150537266125,9.589633880638637,9.582785033692357,9.583826971703012,9.577267080972145
9.722579849890339,9.798081287065113,9.785034391429873,9.749569816757417,9.798038606713657,9.773858353646942,9.782871304374995,9.785350833541568,9.7809082940789,9.791647403950982,9.784438512686322,9.778463576543551,9.779677152079794,47,-1,9.984057944600226,10.050177517978279,10.032971779558734,9.99000782348946,10.0470281405047,10.014038518440195,10.031665583381775,10.055918642749647,10.058066098745986,10.065298548934427,10.047948528212352,10.03988404495302,10.046445364288546
9.330020569265887,9.29024163703986,9.299905002643236,9.291627433658505,9.2603797579501,9.287956620389973,9.302876308529617,9.315397876625495,9.306227403510789,9.317592991444707,9.291763850043202,9.303321147440828,9.294460648181705,48,0,9.530616262799914,9.496913431920516,9.49446092771698,9.487546969692549,9.471530708023534,9.500906936348581,9.51145184974982,9.524402745439788,9.519884828946289,9.525403070720106,9.501635365521327,9.511214272610614,9.499492078497655
9.456712741380075,9.467252137981301,9.435939958138638,9.419287823772425,9.421360624548267,9.423351224984547,9.425411142683208,9.428205103557179,9.417973348516712,9.398582294614213,9.429496173121013,9.425270191854606,9.42156015002273,49,1,9.55015411771351,9.555147859296596,9.527274039078083,9.513641695196988,9.496605545424217,9.498185586380117,9.495452905703429,9.529603629960215,9.528684754658666,9.494796867927072,9.531192811689104,9.531497566061322,9.520157346202609
9.661821353560422,9.678869868575866,9.65901581962891,9.63895992751196,9.674643690554772,9.636773862708662,9.64822253409207,9.668287625230372,9.671850168506609,9.685246534464232,9.676512659693575,9.661147074205516,9.670136138046997,50,0,9.82234328551841,9.849808701138313,9.828567115345184,9.802150518100511,9.845228580140317,9.818765182861172,9.8240632369591,9.847573332799826,9.866648974305479,9.86148122927252,9.841320627399247,9.829803011377484,9.83743794870138
9.171620643062091,9.05926910155593,9.05160245015841,9.061018960480588,9.055929172613919,9.04193197939512,9.062045277822465,9.042456151338305,9.053590584556108,9.083162661708121,9.061205038660923,9.074762538955419,9.063211795022879,51,-1,9.415184214485798,9.318968338613415,9.300446978901842,9.300750883002758,9.29006221533016,9.26198689960977,9.276720079061446,9.311553402935129,9.323940549512553,9.35986794890262,9.327312677800288,9.336326052477977,9.329864409805031
9.314781557459364,9.284564499961345,9.28486801846067,9.274155331367108,9.31387717518724,9.285619935838355,9.286629907371198,9.297972722526092,9.303454707722686,9.309629718235676,9.296968816326128,9.300891175762446,9.28383257245844,52,0,9.490883729663961,9.456839016236788,9.46196816159138,9.45723657635776,9.478532753342217,9.47828877512323,9.462208601452343,9.463155341395725,9.477270957671825,9.486141058802518,9.458157350219539,9.470904849506224,9.46047796810638
9.453437753403417,9.477011309594635,9.471090365922018,9.472098048542586,9.454956012456966,9.460563558153593,9.471637077677812,9.482570475489338,9.474037189490826,9.474324972137131,9.47194185279829,9.474765515128563,9.478649670789235,53,1,9.677766523710346,9.70742534471943,9.69331780129878,9.69367248924822,9.704276633235265,9.703746179477264,9.692886342632741,9.71002472095765,9.722635862719333,9.71194691045448,9.692142287887746,9.693981927125364,9.697502542733755
9.443880778365182,9.437771446127716,9.434904748550904,9.430708891639457,9.443167484326343,9.423216066989204,9.435622560239977,9.43479902792779,9.438544182480426,9.442424728983134,9.444893354764599,9.444615886804423,9.441630349456743,54,0,9.613265413738501,9.607263631135362,9.615156688761584,9.597879826343735,9.613027828543126,9.600741303735578,9.620333957766288,9.62933349837163,9.625662973870309,9.619158293709113,9.621587460934405,9.632583306735839,9.610569485994986
9.356938194579653,9.367546671189334,9.342939890418856,9.353723525322497,9.370503827434186,9.34534810320327,9.342038151189131,9.340213351093443,9.35081536900706,9.369941912781087,9.354297711901967,9.359815613549527,9.356478346997644,55,-1,9.50602126476246,9.509304428204166,9.496922107385542,9.495435174353377,9.505469610623663,9.49356746958312,9.479130211820696,9.465070588819339,9.482758981397422,9.506703305145326,9.491182074718948,9.505306372666286,9.49152964074511
9.652142098173751,9.647207812514763,9.632172969949146,9.619002763053453,9.63947117370613,9.630477529890257,9.63652673381094,9.648691624507004,9.638190863465072,9.65669393646155,9.642546637639562,9.640474716601776,9.638136145342111,56,0,9.998756231224968,9.999675932756698,9.977245572408735,9.95955273292061,9.987097146142013,9.974782875075638,9.983322693258618,9.990774755724223,10.003802496778393,10.012411056150135,9.986381597532494,9.980227632712666,9.988699493653035
9.405216238722351,9.423839546357938,9.39917191863748,9.416415898695533,9.419986985752795,9.395910478402744,9.391006480669489,9.39259035839553,9.397083314230244,9.407689608073662,9.418673522982974,9.409042680948629,9.417753730428329,57,1,9.484685079700064,9.491062217817191,9.488231138324037,9.492671962584732,9.491973363398998,9.495019309556511,9.48904843472646,9.498394287821652,9.49978267383473,9.496568793632392,9.490796840059204,9.494516030490788,9.489180625503353
9.463195080765818,9.44292978658052,9.453951244506221,9.45470698470729,9.445252297447109,9.448746763103927,9.44527522431856,9.451702690305003,9.446013715312256,9.44622501090337,9.456970714103903,9.449443136005398,9.45092103284686,58,0,9.619433194801221,9.599524629731196,9.612843197174431,9.60910181527335,9.60079006047618,9.605154375394271,9.606730792956427,9.61168691718596,9.607286909375667,9.60608587833234,9.61782305055527,9.612067333651444,9.613287131646628
9.447542528070086,9.463161375635336,9.452118586367153,9.433893823494397,9.451093303213208,9.441727700046998,9.447208099750531,9.447595833472107,9.450983697986256,9.471683276360059,9.452156840862003,9.464384901541528,9.453803472446644,59,-1,9.642772573692591,9.664148090392155,9.652531967120405,9.63354527077107,9.645251427396714,9.633350251514843,9.639016220520222,9.636301067786334,9.638756439831049,9.663328592375612,9.650577693912666,9.66602108000592,9.645895596727978
9.414709769121714,9.48812086995812,9.512617326682902,9.455415173373334,9.482335146396906,9.51762260608122,9.516205993713166,9.498904389400394,9.517177733767348,9.518778145159125,9.49121586755728,9.533377575868775,9.511548926387974,60,0,9.594480326362369,9.67575300881368,9.699488519522033,9.639151713770788,9.667402947088997,9.713826238682875,9.72616149547597,9.736502387773102,9.7571030744829,9.727394200078795,9.683866154170213,9.722120573707837,9.699323870694084
9.415964741810468,9.442609602368226,9.418566618730022,9.43441080307767,9.418552197047463,9.429627786991245,9.42730888988818,9.424723910884971,9.41660169084361,9.406459822821809,9.443207697499407,9.419446298420713,9.431334112250832,61,1,9.677919879211181,9.696392755115047,9.678278790336355,9.683598084137413,9.661032456185877,9.645065273096849,9.647529385786934,9.676814386275813,9.674323702315322,9.675311336987448,9.719329468985068,9.68692738535774,9.697316347535008
9.62540599711319,9.63745026500427,9.628529734549442,9.62718959835255,9.633472493195299,9.629798306869999,9.634614917322331,9.64723895030662,9.649293365694296,9.631262613082834,9.636225993219037,9.62065770002616,9.638053543242554,62,0,9.71081190385906,9.720551017104091,9.719054311328616,9.716758556623216,9.724207023521789,9.73998117836211,9.741504518192093,9.719951931354652,9.695047017463644,9.687303939832642,9.709775003099793,9.704050491831294,9.713051845287533
9.327184380493447,9.275829649109637,9.260144265174096,9.275099620968858,9.264310634486595,9.244158841799827,9.248876767049769,9.253116585834444,9.256306468499798,9.273422390584603,9.261103140351254,9.272565237722324,9.26725831716531,63,-1,9.502897602702394,9.447454581170973,9.44321472029346,9.442957994985456,9.436141339544262,9.421246598848315,9.420204468007201,9.4587159982081,9.46103793615272,9.474742417504697,9.458692748993103,9.46924943256803,9.457270917024037
