Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.6951281738e+003;3.4997436523e+003;3.5426923828e+003;3.5566667480e+003;3.4303845215e+003;3.5537180176e+003;3.5443588867e+003;3.5587180176e+003;3.5325642090e+003;3.5206411133e+003;3.4966667480e+003;3.5366667480e+003;3.5139743652e+003;3.3562819824e+003;128
7.8125000000e-003;3.6874357910e+003;3.4914101563e+003;3.5360256348e+003;3.5501281738e+003;3.4238461914e+003;3.5453845215e+003;3.5357692871e+003;3.5460256348e+003;3.5233332520e+003;3.5137180176e+003;3.4910256348e+003;3.5271794434e+003;3.5060256348e+003;3.3487180176e+003;
1.5625000000e-002;3.6883332520e+003;3.4964101563e+003;3.5357692871e+003;3.5489743652e+003;3.4285898438e+003;3.5446154785e+003;3.5326923828e+003;3.5357692871e+003;3.5262819824e+003;3.5151281738e+003;3.4947436523e+003;3.5264101563e+003;3.5128205566e+003;3.3532050781e+003;
2.3437500000e-002;3.6732050781e+003;3.4834614258e+003;3.5194870605e+003;3.5324357910e+003;3.4123076172e+003;3.5302563477e+003;3.5161538086e+003;3.5175642090e+003;3.5133332520e+003;3.4985898438e+003;3.4780769043e+003;3.5141025391e+003;3.4984614258e+003;3.3401281738e+003;
3.1250000000e-002;3.6950000000e+003;3.4925642090e+003;3.5379487305e+003;3.5498718262e+003;3.4235898438e+003;3.5478205566e+003;3.5334614258e+003;3.5244870605e+003;3.5201281738e+003;3.5071794434e+003;3.4864101563e+003;3.5317949219e+003;3.5100000000e+003;3.3550000000e+003;
3.9062500000e-002;3.7841025391e+003;3.5764101563e+003;3.6257692871e+003;3.6352563477e+003;3.5125642090e+003;3.6298718262e+003;3.6178205566e+003;3.6080769043e+003;3.6017949219e+003;3.5957692871e+003;3.5755129395e+003;3.6142307129e+003;3.5969230957e+003;3.4396154785e+003;
4.6875000000e-002;3.9057692871e+003;3.7083332520e+003;3.7561538086e+003;3.7557692871e+003;3.6466667480e+003;3.7511538086e+003;3.7378205566e+003;3.7373076172e+003;3.7382050781e+003;3.7393588867e+003;3.7152563477e+003;3.7492307129e+003;3.7237180176e+003;3.5689743652e+003;
5.4687500000e-002;3.8565385742e+003;3.6652563477e+003;3.7094870605e+003;3.7091025391e+003;3.5994870605e+003;3.7067949219e+003;3.6930769043e+003;3.6920512695e+003;3.6975642090e+003;3.6971794434e+003;3.6715385742e+003;3.7096154785e+003;3.6797436523e+003;3.5260256348e+003;
6.2500000000e-002;3.7606411133e+003;3.5691025391e+003;3.6135898438e+003;3.6165385742e+003;3.4988461914e+003;3.6132050781e+003;3.6061538086e+003;3.5962819824e+003;3.6043588867e+003;3.6062819824e+003;3.5811538086e+003;3.6193588867e+003;3.5947436523e+003;3.4358974609e+003;
7.0312500000e-002;3.7389743652e+003;3.5425642090e+003;3.5914101563e+003;3.5956411133e+003;3.4742307129e+003;3.5903845215e+003;3.5880769043e+003;3.5729487305e+003;3.5796154785e+003;3.5826923828e+003;3.5602563477e+003;3.5944870605e+003;3.5744870605e+003;3.4133332520e+003;
7.8125000000e-002;3.7316667480e+003;3.5321794434e+003;3.5837180176e+003;3.5884614258e+003;3.4667949219e+003;3.5825642090e+003;3.5835898438e+003;3.5662819824e+003;3.5702563477e+003;3.5729487305e+003;3.5529487305e+003;3.5828205566e+003;3.5660256348e+003;3.4039743652e+003;
8.5937500000e-002;3.7275642090e+003;3.5300000000e+003;3.5796154785e+003;3.5844870605e+003;3.4665385742e+003;3.5803845215e+003;3.5824357910e+003;3.5684614258e+003;3.5688461914e+003;3.5703845215e+003;3.5492307129e+003;3.5767949219e+003;3.5612819824e+003;3.3991025391e+003;
9.3750000000e-002;3.6489743652e+003;3.4593588867e+003;3.4962819824e+003;3.5055129395e+003;3.3920512695e+003;3.5107692871e+003;3.5096154785e+003;3.5165385742e+003;3.5069230957e+003;3.5035898438e+003;3.4697436523e+003;3.5039743652e+003;3.4853845215e+003;3.3265385742e+003;
