Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.1861538086e+003;4.1760258789e+003;4.1780771484e+003;4.1119228516e+003;4.1301284180e+003;4.1462822266e+003;4.1365385742e+003;4.1323076172e+003;4.1433334961e+003;4.1116665039e+003;4.1841025391e+003;4.1874360352e+003;4.1485898438e+003;4.2041025391e+003;128
7.8125000000e-003;4.1847436523e+003;4.1785898438e+003;4.1756411133e+003;4.1167949219e+003;4.1328203125e+003;4.1407690430e+003;4.1337177734e+003;4.1366665039e+003;4.1506411133e+003;4.1142309570e+003;4.1919228516e+003;4.1969228516e+003;4.1453847656e+003;4.2078203125e+003;
1.5625000000e-002;4.1887177734e+003;4.1900000000e+003;4.1779487305e+003;4.1256411133e+003;4.1382050781e+003;4.1412822266e+003;4.1357690430e+003;4.1543588867e+003;4.1651284180e+003;4.1212822266e+003;4.1697436523e+003;4.1898715820e+003;4.1733334961e+003;4.2025639648e+003;
2.3437500000e-002;4.1907690430e+003;4.1800000000e+003;4.1851284180e+003;4.1073076172e+003;4.1294873047e+003;4.1406411133e+003;4.1338461914e+003;4.1560258789e+003;4.1457690430e+003;4.1183334961e+003;4.1723076172e+003;4.1726923828e+003;4.1855126953e+003;4.1996152344e+003;
3.1250000000e-002;4.1875639648e+003;4.1775639648e+003;4.1824360352e+003;4.1014101563e+003;4.1260258789e+003;4.1398715820e+003;4.1321796875e+003;4.1487177734e+003;4.1356411133e+003;4.1103847656e+003;4.1843588867e+003;4.1769228516e+003;4.1689741211e+003;4.1979487305e+003;
3.9062500000e-002;4.1676923828e+003;4.1694873047e+003;4.1635898438e+003;4.0896154785e+003;4.1175639648e+003;4.1435898438e+003;4.1317949219e+003;4.1339741211e+003;4.1217949219e+003;4.0916667480e+003;4.1715385742e+003;4.1641025391e+003;4.1501284180e+003;4.1792309570e+003;
4.6875000000e-002;4.1535898438e+003;4.1598715820e+003;4.1493588867e+003;4.0815385742e+003;4.1121796875e+003;4.1438461914e+003;4.1319228516e+003;4.1266665039e+003;4.1155126953e+003;4.0788461914e+003;4.1502563477e+003;4.1484614258e+003;4.1408974609e+003;4.1652563477e+003;
5.4687500000e-002;4.1603847656e+003;4.1570512695e+003;4.1502563477e+003;4.0787180176e+003;4.1288461914e+003;4.1542309570e+003;4.1505126953e+003;4.1360258789e+003;4.1243588867e+003;4.0764101563e+003;4.1419228516e+003;4.1441025391e+003;4.1437177734e+003;4.1656411133e+003;
6.2500000000e-002;4.1662822266e+003;4.1605126953e+003;4.1569228516e+003;4.0797436523e+003;4.1320512695e+003;4.1557690430e+003;4.1529487305e+003;4.1383334961e+003;4.1292309570e+003;4.0820512695e+003;4.1482050781e+003;4.1497436523e+003;4.1564101563e+003;4.1710258789e+003;
7.0312500000e-002;4.1642309570e+003;4.1597436523e+003;4.1574360352e+003;4.0803845215e+003;4.1264101563e+003;4.1521796875e+003;4.1478203125e+003;4.1321796875e+003;4.1267949219e+003;4.0821794434e+003;4.1470512695e+003;4.1503847656e+003;4.1616665039e+003;4.1705126953e+003;
7.8125000000e-002;4.1576923828e+003;4.1573076172e+003;4.1524360352e+003;4.0838461914e+003;4.1173076172e+003;4.1453847656e+003;4.1375639648e+003;4.1198715820e+003;4.1178203125e+003;4.0793588867e+003;4.1432050781e+003;4.1471796875e+003;4.1566665039e+003;4.1657690430e+003;
8.5937500000e-002;4.1844873047e+003;4.1920512695e+003;4.1734614258e+003;4.1133334961e+003;4.1441025391e+003;4.1555126953e+003;4.1406411133e+003;4.1258974609e+003;4.1333334961e+003;4.1111538086e+003;4.1861538086e+003;4.1744873047e+003;4.1829487305e+003;4.1984614258e+003;
9.3750000000e-002;4.2532050781e+003;4.2601284180e+003;4.2498715820e+003;4.1706411133e+003;4.2058974609e+003;4.2180771484e+003;4.2100000000e+003;4.2238461914e+003;4.2328203125e+003;4.1815385742e+003;4.2407690430e+003;4.2612822266e+003;4.2350000000e+003;4.2697436523e+003;
1.0156250000e-001;4.2560258789e+003;4.2664101563e+003;4.2530771484e+003;4.1726923828e+003;4.2147436523e+003;4.2201284180e+003;4.2137177734e+003;4.2315385742e+003;4.2380771484e+003;4.1855126953e+003;4.2637177734e+003;4.2584614258e+003;4.2400000000e+003;4.2696152344e+003;
1.0937500000e-001;4.2847436523e+003;4.2966665039e+003;4.2864101563e+003;4.1969228516e+003;4.2482050781e+003;4.2434614258e+003;4.2401284180e+003;4.2620512695e+003;4.2629487305e+003;4.2170512695e+003;4.3187177734e+003;4.2721796875e+003;4.2929487305e+003;4.2958974609e+003;
1.1718750000e-001;4.3012822266e+003;4.3132050781e+003;4.3051284180e+003;4.2143588867e+003;4.2607690430e+003;4.2589741211e+003;4.2547436523e+003;4.2791025391e+003;4.2755126953e+003;4.2301284180e+003;4.3243588867e+003;4.2858974609e+003;4.3161538086e+003;4.3121796875e+003;
1.2500000000e-001;4.3001284180e+003;4.3171796875e+003;4.3012822266e+003;4.2185898438e+003;4.2629487305e+003;4.2692309570e+003;4.2632050781e+003;4.2824360352e+003;4.2628203125e+003;4.1980771484e+003;4.2735898438e+003;4.2942309570e+003;4.2865385742e+003;4.3067949219e+003;
1.3281250000e-001;4.2889741211e+003;4.3091025391e+003;4.2966665039e+003;4.2014101563e+003;4.2706411133e+003;4.2855126953e+003;4.2773076172e+003;4.2755126953e+003;4.2556411133e+003;4.2112822266e+003;4.3070512695e+003;4.2839741211e+003;4.3070512695e+003;4.3091025391e+003;
