Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.5928203125e+003;4.7157690430e+003;4.6884614258e+003;4.6510258789e+003;4.7143588867e+003;4.6674360352e+003;4.6779487305e+003;4.6853847656e+003;4.6875639648e+003;4.7156411133e+003;4.6943588867e+003;4.6926923828e+003;4.6989741211e+003;4.6717949219e+003;128
7.8125000000e-003;4.5930771484e+003;4.7157690430e+003;4.6935898438e+003;4.6473076172e+003;4.7201284180e+003;4.6726923828e+003;4.6869228516e+003;4.6897436523e+003;4.6917949219e+003;4.7180771484e+003;4.7021796875e+003;4.7015385742e+003;4.7062822266e+003;4.6883334961e+003;
1.5625000000e-002;4.6002563477e+003;4.7253847656e+003;4.6994873047e+003;4.6547436523e+003;4.7241025391e+003;4.6862822266e+003;4.6948715820e+003;4.6980771484e+003;4.6992309570e+003;4.7251284180e+003;4.7101284180e+003;4.7117949219e+003;4.7139741211e+003;4.6980771484e+003;
2.3437500000e-002;4.4494873047e+003;4.5785898438e+003;4.5521796875e+003;4.5123076172e+003;4.5707690430e+003;4.5517949219e+003;4.5452563477e+003;4.5405126953e+003;4.5400000000e+003;4.5688461914e+003;4.5515385742e+003;4.5573076172e+003;4.5582050781e+003;4.5423076172e+003;
3.1250000000e-002;4.3625639648e+003;4.4761538086e+003;4.4612822266e+003;4.4300000000e+003;4.4871796875e+003;4.4498715820e+003;4.4483334961e+003;4.4496152344e+003;4.4511538086e+003;4.4767949219e+003;4.4582050781e+003;4.4679487305e+003;4.4673076172e+003;4.4569228516e+003;
3.9062500000e-002;4.3234614258e+003;4.4311538086e+003;4.4203847656e+003;4.3917949219e+003;4.4410258789e+003;4.4098715820e+003;4.4087177734e+003;4.4091025391e+003;4.4096152344e+003;4.4330771484e+003;4.4184614258e+003;4.4296152344e+003;4.4241025391e+003;4.4175639648e+003;
4.6875000000e-002;4.2948715820e+003;4.3994873047e+003;4.3902563477e+003;4.3612822266e+003;4.4032050781e+003;4.3796152344e+003;4.3792309570e+003;4.3760258789e+003;4.3771796875e+003;4.3979487305e+003;4.3885898438e+003;4.3982050781e+003;4.3919228516e+003;4.3865385742e+003;
5.4687500000e-002;4.2869228516e+003;4.3910258789e+003;4.3814101563e+003;4.3485898438e+003;4.3864101563e+003;4.3683334961e+003;4.3687177734e+003;4.3635898438e+003;4.3674360352e+003;4.3851284180e+003;4.3788461914e+003;4.3864101563e+003;4.3828203125e+003;4.3761538086e+003;
6.2500000000e-002;4.1792309570e+003;4.2723076172e+003;4.2703847656e+003;4.2452563477e+003;4.2612822266e+003;4.2502563477e+003;4.2537177734e+003;4.2550000000e+003;4.2574360352e+003;4.2634614258e+003;4.2580771484e+003;4.2811538086e+003;4.2641025391e+003;4.2638461914e+003;
7.0312500000e-002;4.1646152344e+003;4.2524360352e+003;4.2521796875e+003;4.2341025391e+003;4.2455126953e+003;4.2269228516e+003;4.2365385742e+003;4.2383334961e+003;4.2380771484e+003;4.2435898438e+003;4.2435898438e+003;4.2638461914e+003;4.2457690430e+003;4.2457690430e+003;
