Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.8879487305e+003;3.8523076172e+003;3.8280769043e+003;3.8456411133e+003;3.8591025391e+003;3.8492307129e+003;3.8512819824e+003;3.8380769043e+003;3.8453845215e+003;3.8583332520e+003;3.8302563477e+003;3.8537180176e+003;3.8434614258e+003;3.8405129395e+003;128
7.8125000000e-003;3.9205129395e+003;3.8858974609e+003;3.8585898438e+003;3.8696154785e+003;3.8901281738e+003;3.8787180176e+003;3.8824357910e+003;3.8680769043e+003;3.8751281738e+003;3.8892307129e+003;3.8600000000e+003;3.8848718262e+003;3.8753845215e+003;3.8726923828e+003;
1.5625000000e-002;3.9389743652e+003;3.9051281738e+003;3.8828205566e+003;3.8801281738e+003;3.9092307129e+003;3.8967949219e+003;3.9029487305e+003;3.8911538086e+003;3.8984614258e+003;3.9167949219e+003;3.8841025391e+003;3.9093588867e+003;3.8996154785e+003;3.8928205566e+003;
2.3437500000e-002;3.9185898438e+003;3.8842307129e+003;3.8650000000e+003;3.8635898438e+003;3.8901281738e+003;3.8810256348e+003;3.8860256348e+003;3.8719230957e+003;3.8807692871e+003;3.8974357910e+003;3.8671794434e+003;3.8907692871e+003;3.8796154785e+003;3.8708974609e+003;
3.1250000000e-002;3.9679487305e+003;3.9344870605e+003;3.9101281738e+003;3.9165385742e+003;3.9433332520e+003;3.9321794434e+003;3.9266667480e+003;3.9203845215e+003;3.9307692871e+003;3.9455129395e+003;3.9210256348e+003;3.9401281738e+003;3.9230769043e+003;3.9146154785e+003;
3.9062500000e-002;3.9621794434e+003;3.9298718262e+003;3.9055129395e+003;3.9094870605e+003;3.9367949219e+003;3.9260256348e+003;3.9192307129e+003;3.9184614258e+003;3.9238461914e+003;3.9424357910e+003;3.9166667480e+003;3.9371794434e+003;3.9188461914e+003;3.9111538086e+003;
4.6875000000e-002;3.9369230957e+003;3.9079487305e+003;3.8774357910e+003;3.8764101563e+003;3.9114101563e+003;3.9028205566e+003;3.9060256348e+003;3.8985898438e+003;3.9007692871e+003;3.9216667480e+003;3.8884614258e+003;3.9133332520e+003;3.9029487305e+003;3.8901281738e+003;
5.4687500000e-002;3.9357692871e+003;3.9058974609e+003;3.8752563477e+003;3.8773076172e+003;3.9115385742e+003;3.9050000000e+003;3.9062819824e+003;3.9003845215e+003;3.9070512695e+003;3.9252563477e+003;3.8885898438e+003;3.9152563477e+003;3.9033332520e+003;3.8903845215e+003;
6.2500000000e-002;3.9105129395e+003;3.8779487305e+003;3.8516667480e+003;3.8578205566e+003;3.8867949219e+003;3.8844870605e+003;3.8812819824e+003;3.8780769043e+003;3.8878205566e+003;3.9034614258e+003;3.8662819824e+003;3.8933332520e+003;3.8776923828e+003;3.8662819824e+003;
7.0312500000e-002;3.8805129395e+003;3.8458974609e+003;3.8243588867e+003;3.8324357910e+003;3.8565385742e+003;3.8576923828e+003;3.8517949219e+003;3.8487180176e+003;3.8591025391e+003;3.8737180176e+003;3.8394870605e+003;3.8637180176e+003;3.8464101563e+003;3.8357692871e+003;
7.8125000000e-002;3.9219230957e+003;3.8967949219e+003;3.8591025391e+003;3.8617949219e+003;3.8948718262e+003;3.8921794434e+003;3.8965385742e+003;3.8878205566e+003;3.8978205566e+003;3.9183332520e+003;3.8812819824e+003;3.8994870605e+003;3.8832050781e+003;3.8721794434e+003;
8.5937500000e-002;3.9148718262e+003;3.8876923828e+003;3.8553845215e+003;3.8596154785e+003;3.8897436523e+003;3.8858974609e+003;3.8853845215e+003;3.8826923828e+003;3.8911538086e+003;3.9069230957e+003;3.8735898438e+003;3.8956411133e+003;3.8806411133e+003;3.8702563477e+003;
9.3750000000e-002;3.9469230957e+003;3.9182050781e+003;3.8903845215e+003;3.8887180176e+003;3.9219230957e+003;3.9161538086e+003;3.9157692871e+003;3.9183332520e+003;3.9261538086e+003;3.9451281738e+003;3.9092307129e+003;3.9311538086e+003;3.9147436523e+003;3.9050000000e+003;
1.0156250000e-001;3.9356411133e+003;3.9046154785e+003;3.8787180176e+003;3.8782050781e+003;3.9116667480e+003;3.9101281738e+003;3.9121794434e+003;3.9062819824e+003;3.9158974609e+003;3.9367949219e+003;3.9026923828e+003;3.9248718262e+003;3.8975642090e+003;3.8983332520e+003;
1.0937500000e-001;3.9328205566e+003;3.9091025391e+003;3.8789743652e+003;3.8829487305e+003;3.9119230957e+003;3.9028205566e+003;3.9012819824e+003;3.9026923828e+003;3.9141025391e+003;3.9335898438e+003;3.8960256348e+003;3.9192307129e+003;3.9073076172e+003;3.8973076172e+003;
1.1718750000e-001;3.8962819824e+003;3.8707692871e+003;3.8443588867e+003;3.8444870605e+003;3.8658974609e+003;3.8673076172e+003;3.8641025391e+003;3.8630769043e+003;3.8756411133e+003;3.8923076172e+003;3.8535898438e+003;3.8808974609e+003;3.8678205566e+003;3.8564101563e+003;
1.2500000000e-001;3.9460256348e+003;3.9167949219e+003;3.8912819824e+003;3.8871794434e+003;3.9097436523e+003;3.9135898438e+003;3.9092307129e+003;3.9015385742e+003;3.9155129395e+003;3.9325642090e+003;3.9017949219e+003;3.9257692871e+003;3.9033332520e+003;3.8960256348e+003;
1.3281250000e-001;3.9496154785e+003;3.9180769043e+003;3.8961538086e+003;3.8942307129e+003;3.9228205566e+003;3.9173076172e+003;3.9111538086e+003;3.9070512695e+003;3.9182050781e+003;3.9388461914e+003;3.9085898438e+003;3.9328205566e+003;3.9069230957e+003;3.9030769043e+003;
1.4062500000e-001;3.9266667480e+003;3.8916667480e+003;3.8747436523e+003;3.8746154785e+003;3.9074357910e+003;3.8947436523e+003;3.8884614258e+003;3.8835898438e+003;3.8925642090e+003;3.9139743652e+003;3.8844870605e+003;3.9116667480e+003;3.8839743652e+003;3.8825642090e+003;
1.4843750000e-001;3.9160256348e+003;3.8788461914e+003;3.8644870605e+003;3.8642307129e+003;3.8989743652e+003;3.8820512695e+003;3.8785898438e+003;3.8685898438e+003;3.8780769043e+003;3.8970512695e+003;3.8693588867e+003;3.8989743652e+003;3.8728205566e+003;3.8717949219e+003;
1.5625000000e-001;3.9520512695e+003;3.9262819824e+003;3.9101281738e+003;3.8985898438e+003;3.9283332520e+003;3.9178205566e+003;3.9138461914e+003;3.9091025391e+003;3.9239743652e+003;3.9380769043e+003;3.9087180176e+003;3.9308974609e+003;3.9055129395e+003;3.9069230957e+003;
1.6406250000e-001;3.9160256348e+003;3.8880769043e+003;3.8737180176e+003;3.8637180176e+003;3.8943588867e+003;3.8847436523e+003;3.8798718262e+003;3.8737180176e+003;3.8856411133e+003;3.8997436523e+003;3.8701281738e+003;3.8934614258e+003;3.8660256348e+003;3.8688461914e+003;
1.7187500000e-001;3.9116667480e+003;3.8770512695e+003;3.8685898438e+003;3.8565385742e+003;3.8900000000e+003;3.8841025391e+003;3.8819230957e+003;3.8698718262e+003;3.8800000000e+003;3.8942307129e+003;3.8570512695e+003;3.8870512695e+003;3.8648718262e+003;3.8614101563e+003;
