Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.6051281738e+003;3.5788461914e+003;3.6134614258e+003;3.6320512695e+003;3.5730769043e+003;3.6134614258e+003;3.5946154785e+003;3.5762819824e+003;3.5703845215e+003;3.5810256348e+003;3.6037180176e+003;3.6321794434e+003;3.6116667480e+003;3.6188461914e+003;128
7.8125000000e-003;3.6507692871e+003;3.6266667480e+003;3.6660256348e+003;3.6750000000e+003;3.6211538086e+003;3.6539743652e+003;3.6362819824e+003;3.6202563477e+003;3.6150000000e+003;3.6307692871e+003;3.6497436523e+003;3.6773076172e+003;3.6558974609e+003;3.6648718262e+003;
1.5625000000e-002;3.7228205566e+003;3.7075642090e+003;3.7765385742e+003;3.7425642090e+003;3.6920512695e+003;3.7464101563e+003;3.7300000000e+003;3.7282050781e+003;3.7242307129e+003;3.7255129395e+003;3.7288461914e+003;3.7507692871e+003;3.7325642090e+003;3.7335898438e+003;
2.3437500000e-002;3.7264101563e+003;3.7128205566e+003;3.7793588867e+003;3.7446154785e+003;3.6920512695e+003;3.7574357910e+003;3.7401281738e+003;3.7452563477e+003;3.7417949219e+003;3.7401281738e+003;3.7378205566e+003;3.7566667480e+003;3.7400000000e+003;3.7371794434e+003;
3.1250000000e-002;3.7611538086e+003;3.7503845215e+003;3.8132050781e+003;3.7785898438e+003;3.7700000000e+003;3.7982050781e+003;3.7812819824e+003;3.7762819824e+003;3.7770512695e+003;3.7729487305e+003;3.7653845215e+003;3.7791025391e+003;3.7630769043e+003;3.7652563477e+003;
3.9062500000e-002;3.9444870605e+003;3.9338461914e+003;4.0080769043e+003;3.9460256348e+003;3.9583332520e+003;3.9774357910e+003;3.9621794434e+003;3.9551281738e+003;3.9605129395e+003;3.9593588867e+003;3.9453845215e+003;3.9601281738e+003;3.9550000000e+003;3.9467949219e+003;
4.6875000000e-002;4.0723076172e+003;4.0641025391e+003;4.1360258789e+003;4.0656411133e+003;4.0779487305e+003;4.0982050781e+003;4.0879487305e+003;4.0788461914e+003;4.0862819824e+003;4.0916667480e+003;4.0730769043e+003;4.0820512695e+003;4.0853845215e+003;4.0698718262e+003;
5.4687500000e-002;4.4184614258e+003;4.4269228516e+003;4.4705126953e+003;4.4001284180e+003;4.4314101563e+003;4.4120512695e+003;4.4076923828e+003;4.4107690430e+003;4.4184614258e+003;4.4538461914e+003;4.4141025391e+003;4.4152563477e+003;4.4208974609e+003;4.4037177734e+003;
6.2500000000e-002;4.4544873047e+003;4.4661538086e+003;4.5052563477e+003;4.4369228516e+003;4.4723076172e+003;4.4434614258e+003;4.4391025391e+003;4.4406411133e+003;4.4456411133e+003;4.4857690430e+003;4.4467949219e+003;4.4511538086e+003;4.4530771484e+003;4.4366665039e+003;
7.0312500000e-002;4.5962822266e+003;4.6047436523e+003;4.6475639648e+003;4.5623076172e+003;4.6044873047e+003;4.5635898438e+003;4.5684614258e+003;4.5637177734e+003;4.5664101563e+003;4.6152563477e+003;4.5844873047e+003;4.5887177734e+003;4.5911538086e+003;4.5693588867e+003;
