Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.1669228516e+003;4.1688461914e+003;4.1847436523e+003;4.2138461914e+003;4.1598715820e+003;4.1894873047e+003;4.1980771484e+003;4.2142309570e+003;4.2048715820e+003;4.1947436523e+003;4.2020512695e+003;4.1839741211e+003;4.1843588867e+003;4.1960258789e+003;128
7.8125000000e-003;4.1624360352e+003;4.1658974609e+003;4.1779487305e+003;4.2075639648e+003;4.1517949219e+003;4.1920512695e+003;4.1971796875e+003;4.2093588867e+003;4.1985898438e+003;4.1885898438e+003;4.1948715820e+003;4.1769228516e+003;4.1774360352e+003;4.1857690430e+003;
1.5625000000e-002;4.1725639648e+003;4.1735898438e+003;4.1874360352e+003;4.2174360352e+003;4.1933334961e+003;4.2035898438e+003;4.2153847656e+003;4.2189741211e+003;4.2053847656e+003;4.2066665039e+003;4.2112822266e+003;4.1866665039e+003;4.1960258789e+003;4.2016665039e+003;
2.3437500000e-002;4.1857690430e+003;4.1871796875e+003;4.2014101563e+003;4.2275639648e+003;4.2046152344e+003;4.2178203125e+003;4.2251284180e+003;4.2282050781e+003;4.2167949219e+003;4.2173076172e+003;4.2228203125e+003;4.1985898438e+003;4.2082050781e+003;4.2142309570e+003;
3.1250000000e-002;4.1816665039e+003;4.1888461914e+003;4.1947436523e+003;4.2239741211e+003;4.1611538086e+003;4.2103847656e+003;4.2175639648e+003;4.2179487305e+003;4.2073076172e+003;4.2083334961e+003;4.2143588867e+003;4.1985898438e+003;4.2003847656e+003;4.2064101563e+003;
3.9062500000e-002;4.2037177734e+003;4.2142309570e+003;4.2148715820e+003;4.2447436523e+003;4.1802563477e+003;4.2283334961e+003;4.2384614258e+003;4.2343588867e+003;4.2212822266e+003;4.2261538086e+003;4.2337177734e+003;4.2166665039e+003;4.2193588867e+003;4.2262822266e+003;
4.6875000000e-002;4.3243588867e+003;4.3317949219e+003;4.3310258789e+003;4.3496152344e+003;4.3205126953e+003;4.3324360352e+003;4.3426923828e+003;4.3423076172e+003;4.3246152344e+003;4.3420512695e+003;4.3500000000e+003;4.3274360352e+003;4.3361538086e+003;4.3437177734e+003;
5.4687500000e-002;4.3644873047e+003;4.3614101563e+003;4.3724360352e+003;4.3932050781e+003;4.3579487305e+003;4.3567949219e+003;4.3732050781e+003;4.3723076172e+003;4.3557690430e+003;4.3830771484e+003;4.3938461914e+003;4.3711538086e+003;4.3797436523e+003;4.3882050781e+003;
6.2500000000e-002;4.3783334961e+003;4.3779487305e+003;4.3844873047e+003;4.4030771484e+003;4.3605126953e+003;4.3617949219e+003;4.3801284180e+003;4.3878203125e+003;4.3702563477e+003;4.4011538086e+003;4.4079487305e+003;4.3869228516e+003;4.3928203125e+003;4.4023076172e+003;
7.0312500000e-002;4.2724360352e+003;4.2716665039e+003;4.2819228516e+003;4.2934614258e+003;4.2532050781e+003;4.2498715820e+003;4.2629487305e+003;4.2885898438e+003;4.2678203125e+003;4.2906411133e+003;4.2948715820e+003;4.2839741211e+003;4.2800000000e+003;4.2935898438e+003;
7.8125000000e-002;4.2033334961e+003;4.1998715820e+003;4.2151284180e+003;4.2279487305e+003;4.1894873047e+003;4.1829487305e+003;4.1952563477e+003;4.2188461914e+003;4.1979487305e+003;4.2121796875e+003;4.2208974609e+003;4.2132050781e+003;4.2062822266e+003;4.2211538086e+003;
8.5937500000e-002;4.1876923828e+003;4.1825639648e+003;4.1974360352e+003;4.2146152344e+003;4.1688461914e+003;4.1835898438e+003;4.1994873047e+003;4.2083334961e+003;4.1884614258e+003;4.1976923828e+003;4.2078203125e+003;4.1996152344e+003;4.1916665039e+003;4.2053847656e+003;
