Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
0.0000000000e+000,4.8198715820e+003,4.8256411133e+003,4.8276923828e+003,4.7692309570e+003,4.8382050781e+003,4.8220512695e+003,4.8066665039e+003,4.8080771484e+003,4.7737177734e+003,4.8550000000e+003,4.8288461914e+003,4.7703847656e+003,4.8079487305e+003,4.8076923828e+003,128
7.8125000000e-003,5.0078203125e+003,5.0220512695e+003,5.0105126953e+003,4.9621796875e+003,5.0235898438e+003,4.9947436523e+003,4.9825639648e+003,4.9935898438e+003,4.9610258789e+003,5.0491025391e+003,5.0356411133e+003,4.9626923828e+003,5.0048715820e+003,5.0023076172e+003,
1.5625000000e-002,5.0905126953e+003,5.1121796875e+003,5.0916665039e+003,5.0516665039e+003,5.0994873047e+003,5.0734614258e+003,5.0620512695e+003,5.0841025391e+003,5.0543588867e+003,5.1470512695e+003,5.1330771484e+003,5.0521796875e+003,5.0947436523e+003,5.0906411133e+003,
2.3437500000e-002,5.1228203125e+003,5.1525639648e+003,5.1271796875e+003,5.0916665039e+003,5.1288461914e+003,5.1075639648e+003,5.0964101563e+003,5.1276923828e+003,5.0994873047e+003,5.1957690430e+003,5.1769228516e+003,5.0897436523e+003,5.1374360352e+003,5.1276923828e+003,
3.1250000000e-002,5.1426923828e+003,5.1866665039e+003,5.1623076172e+003,5.1230771484e+003,5.1593588867e+003,5.1380771484e+003,5.1274360352e+003,5.1652563477e+003,5.1320512695e+003,5.2261538086e+003,5.2051284180e+003,5.1084614258e+003,5.1760258789e+003,5.1510258789e+003,
3.9062500000e-002,5.1784614258e+003,5.2292309570e+003,5.2050000000e+003,5.1617949219e+003,5.2044873047e+003,5.1785898438e+003,5.1667949219e+003,5.2106411133e+003,5.1737177734e+003,5.2625639648e+003,5.2471796875e+003,5.1462822266e+003,5.2160258789e+003,5.1902563477e+003,
4.6875000000e-002,5.1887177734e+003,5.2444873047e+003,5.2216665039e+003,5.1747436523e+003,5.2216665039e+003,5.1956411133e+003,5.1805126953e+003,5.2365385742e+003,5.1976923828e+003,5.2791025391e+003,5.2698715820e+003,5.1671796875e+003,5.2269228516e+003,5.2087177734e+003,
5.4687500000e-002,4.2582050781e+003,4.2820512695e+003,4.3158974609e+003,4.2788461914e+003,4.2833334961e+003,4.3166665039e+003,4.2992309570e+003,4.3376923828e+003,4.3143588867e+003,4.3307690430e+003,4.2956411133e+003,4.2457690430e+003,4.2958974609e+003,4.2884614258e+003,
6.2500000000e-002,4.1543588867e+003,4.1725639648e+003,4.2073076172e+003,4.1764101563e+003,4.1680771484e+003,4.2173076172e+003,4.2020512695e+003,4.2252563477e+003,4.2048715820e+003,4.2130771484e+003,4.1835898438e+003,4.1325639648e+003,4.1912822266e+003,4.1853847656e+003,
7.0312500000e-002,4.0775642090e+003,4.0761538086e+003,4.1102563477e+003,4.0929487305e+003,4.0620512695e+003,4.1421796875e+003,4.1357690430e+003,4.1379487305e+003,4.1289741211e+003,4.1093588867e+003,4.1139741211e+003,4.0651281738e+003,4.0834614258e+003,4.1143588867e+003,
7.8125000000e-002,3.9843588867e+003,3.9562819824e+003,4.0011538086e+003,3.9938461914e+003,3.9897436523e+003,4.0351281738e+003,4.0319230957e+003,4.0256411133e+003,4.0253845215e+003,3.9985898438e+003,3.9806411133e+003,3.9412819824e+003,3.9879487305e+003,3.9906411133e+003,
8.5937500000e-002,3.8979487305e+003,3.8583332520e+003,3.9114101563e+003,3.9091025391e+003,3.9015385742e+003,3.9433332520e+003,3.9393588867e+003,3.9324357910e+003,3.9308974609e+003,3.9080769043e+003,3.8830769043e+003,3.8476923828e+003,3.9064101563e+003,3.9026923828e+003,
9.3750000000e-002,3.5921794434e+003,3.5165385742e+003,3.5902563477e+003,3.5960256348e+003,3.5419230957e+003,3.6128205566e+003,3.6148718262e+003,3.6071794434e+003,3.6112819824e+003,3.5505129395e+003,3.5643588867e+003,3.5494870605e+003,3.5737180176e+003,3.6025642090e+003,
1.0156250000e-001,3.5306411133e+003,3.4229487305e+003,3.5106411133e+003,3.5092307129e+003,3.4388461914e+003,3.5083332520e+003,3.5248718262e+003,3.5026923828e+003,3.5094870605e+003,3.4401281738e+003,3.4641025391e+003,3.4614101563e+003,3.4784614258e+003,3.5146154785e+003,
1.0937500000e-001,3.5969230957e+003,3.4797436523e+003,3.5656411133e+003,3.5682050781e+003,3.4919230957e+003,3.5588461914e+003,3.5755129395e+003,3.5529487305e+003,3.5543588867e+003,3.5047436523e+003,3.5119230957e+003,3.5161538086e+003,3.5393588867e+003,3.5692307129e+003,
1.1718750000e-001,3.8424357910e+003,3.7080769043e+003,3.7889743652e+003,3.7906411133e+003,3.7110256348e+003,3.7630769043e+003,3.7794870605e+003,3.7841025391e+003,3.7793588867e+003,3.7316667480e+003,3.7534614258e+003,3.7553845215e+003,3.7666667480e+003,3.7929487305e+003,
1.2500000000e-001,3.8774357910e+003,3.7435898438e+003,3.8217949219e+003,3.8164101563e+003,3.7434614258e+003,3.7885898438e+003,3.8096154785e+003,3.8244870605e+003,3.8241025391e+003,3.7625642090e+003,3.7975642090e+003,3.7900000000e+003,3.8016667480e+003,3.8258974609e+003,
1.3281250000e-001,3.8674357910e+003,3.7398718262e+003,3.8051281738e+003,3.7994870605e+003,3.7142307129e+003,3.7702563477e+003,3.8011538086e+003,3.8275642090e+003,3.8285898438e+003,3.7682050781e+003,3.7832050781e+003,3.7787180176e+003,3.7991025391e+003,3.8137180176e+003,
1.4062500000e-001,3.8444870605e+003,3.7189743652e+003,3.7797436523e+003,3.7794870605e+003,3.6797436523e+003,3.7500000000e+003,3.7806411133e+003,3.8085898438e+003,3.8052563477e+003,3.7556411133e+003,3.7496154785e+003,3.7573076172e+003,3.7789743652e+003,3.7889743652e+003,
1.4843750000e-001,3.8408974609e+003,3.7112819824e+003,3.7753845215e+003,3.7823076172e+003,3.7053845215e+003,3.7691025391e+003,3.7816667480e+003,3.8055129395e+003,3.8014101563e+003,3.7365385742e+003,3.7529487305e+003,3.7507692871e+003,3.7712819824e+003,3.7806411133e+003,
1.5625000000e-001,3.8583332520e+003,3.7253845215e+003,3.7893588867e+003,3.8005129395e+003,3.7444870605e+003,3.7889743652e+003,3.7985898438e+003,3.8193588867e+003,3.8205129395e+003,3.7411538086e+003,3.7733332520e+003,3.7606411133e+003,3.7851281738e+003,3.7952563477e+003,
1.6406250000e-001,3.8557692871e+003,3.7193588867e+003,3.7829487305e+003,3.8006411133e+003,3.7544870605e+003,3.7862819824e+003,3.7955129395e+003,3.8116667480e+003,3.8175642090e+003,3.7319230957e+003,3.7662819824e+003,3.7510256348e+003,3.7798718262e+003,3.7894870605e+003,
1.7187500000e-001,3.8188461914e+003,3.6793588867e+003,3.7435898438e+003,3.7678205566e+003,3.7170512695e+003,3.7505129395e+003,3.7596154785e+003,3.7696154785e+003,3.7784614258e+003,3.6965385742e+003,3.7216667480e+003,3.7107692871e+003,3.7410256348e+003,3.7500000000e+003,
