Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.3938461914e+003;3.7369230957e+003;3.7344870605e+003;3.7585898438e+003;3.7026923828e+003;3.7412819824e+003;3.7353845215e+003;3.7302563477e+003;3.7194870605e+003;3.6814101563e+003;3.7192307129e+003;3.7311538086e+003;3.7142307129e+003;3.7523076172e+003;128
7.8125000000e-003;4.3674360352e+003;3.7185898438e+003;3.7191025391e+003;3.7415385742e+003;3.6855129395e+003;3.7265385742e+003;3.7198718262e+003;3.7123076172e+003;3.7038461914e+003;3.6648718262e+003;3.7041025391e+003;3.7183332520e+003;3.6988461914e+003;3.7405129395e+003;
1.5625000000e-002;4.3591025391e+003;3.7211538086e+003;3.7216667480e+003;3.7420512695e+003;3.6864101563e+003;3.7289743652e+003;3.7215385742e+003;3.7126923828e+003;3.7046154785e+003;3.6665385742e+003;3.7071794434e+003;3.7230769043e+003;3.7026923828e+003;3.7451281738e+003;
2.3437500000e-002;4.3334614258e+003;3.7356411133e+003;3.7335898438e+003;3.7523076172e+003;3.6980769043e+003;3.7410256348e+003;3.7239743652e+003;3.7219230957e+003;3.7183332520e+003;3.6826923828e+003;3.7208974609e+003;3.7344870605e+003;3.7196154785e+003;3.7535898438e+003;
3.1250000000e-002;4.3525639648e+003;3.7478205566e+003;3.7439743652e+003;3.7664101563e+003;3.7153845215e+003;3.7547436523e+003;3.7388461914e+003;3.7301281738e+003;3.7303845215e+003;3.6937180176e+003;3.7317949219e+003;3.7421794434e+003;3.7311538086e+003;3.7628205566e+003;
3.9062500000e-002;4.5071796875e+003;3.8703845215e+003;3.8548718262e+003;3.8791025391e+003;3.8364101563e+003;3.8670512695e+003;3.8505129395e+003;3.8483332520e+003;3.8507692871e+003;3.8226923828e+003;3.8520512695e+003;3.8497436523e+003;3.8485898438e+003;3.8730769043e+003;
4.6875000000e-002;4.4526923828e+003;3.7953845215e+003;3.7712819824e+003;3.8034614258e+003;3.7556411133e+003;3.7943588867e+003;3.7717949219e+003;3.7675642090e+003;3.7685898438e+003;3.7382050781e+003;3.7671794434e+003;3.7687180176e+003;3.7687180176e+003;3.7976923828e+003;
5.4687500000e-002;4.4669228516e+003;3.8128205566e+003;3.7870512695e+003;3.8217949219e+003;3.7741025391e+003;3.8085898438e+003;3.7883332520e+003;3.7834614258e+003;3.7848718262e+003;3.7565385742e+003;3.7830769043e+003;3.7864101563e+003;3.7864101563e+003;3.8146154785e+003;
6.2500000000e-002;4.4151284180e+003;3.7751281738e+003;3.7578205566e+003;3.7960256348e+003;3.7417949219e+003;3.7753845215e+003;3.7597436523e+003;3.7574357910e+003;3.7524357910e+003;3.7256411133e+003;3.7489743652e+003;3.7560256348e+003;3.7487180176e+003;3.7738461914e+003;
7.0312500000e-002;4.3984614258e+003;3.7329487305e+003;3.7207692871e+003;3.7526923828e+003;3.7028205566e+003;3.7407692871e+003;3.7269230957e+003;3.7241025391e+003;3.7165385742e+003;3.6843588867e+003;3.7080769043e+003;3.7191025391e+003;3.7117949219e+003;3.7403845215e+003;
7.8125000000e-002;4.4024360352e+003;3.7020512695e+003;3.6955129395e+003;3.7242307129e+003;3.6703845215e+003;3.7106411133e+003;3.6991025391e+003;3.6962819824e+003;3.6876923828e+003;3.6544870605e+003;3.6794870605e+003;3.6932050781e+003;3.6833332520e+003;3.7130769043e+003;
8.5937500000e-002;4.4248715820e+003;3.6825642090e+003;3.6807692871e+003;3.7073076172e+003;3.6491025391e+003;3.6892307129e+003;3.6811538086e+003;3.6774357910e+003;3.6679487305e+003;3.6338461914e+003;3.6620512695e+003;3.6767949219e+003;3.6652563477e+003;3.6950000000e+003;
9.3750000000e-002;4.5094873047e+003;3.7103845215e+003;3.7100000000e+003;3.7341025391e+003;3.6750000000e+003;3.7091025391e+003;3.7075642090e+003;3.7043588867e+003;3.6957692871e+003;3.6612819824e+003;3.6950000000e+003;3.7093588867e+003;3.6964101563e+003;3.7244870605e+003;
1.0156250000e-001;4.4882050781e+003;3.6853845215e+003;3.6884614258e+003;3.7144870605e+003;3.6510256348e+003;3.6939743652e+003;3.6948718262e+003;3.6865385742e+003;3.6762819824e+003;3.6410256348e+003;3.6791025391e+003;3.6944870605e+003;3.6765385742e+003;3.7048718262e+003;
1.0937500000e-001;4.5148715820e+003;3.7069230957e+003;3.7102563477e+003;3.7361538086e+003;3.6729487305e+003;3.7144870605e+003;3.7148718262e+003;3.7051281738e+003;3.6962819824e+003;3.6619230957e+003;3.6988461914e+003;3.7119230957e+003;3.6957692871e+003;3.7216667480e+003;
1.1718750000e-001;4.5642309570e+003;3.7482050781e+003;3.7505129395e+003;3.7756411133e+003;3.7148718262e+003;3.7520512695e+003;3.7503845215e+003;3.7425642090e+003;3.7371794434e+003;3.7035898438e+003;3.7370512695e+003;3.7480769043e+003;3.7337180176e+003;3.7570512695e+003;
1.2500000000e-001;4.6020512695e+003;3.7769230957e+003;3.7747436523e+003;3.8011538086e+003;3.7466667480e+003;3.7806411133e+003;3.7711538086e+003;3.7653845215e+003;3.7689743652e+003;3.7314101563e+003;3.7591025391e+003;3.7705129395e+003;3.7574357910e+003;3.7791025391e+003;
