Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.3624360352e+003;4.3302563477e+003;4.3155126953e+003;4.3779487305e+003;4.3133334961e+003;4.3142309570e+003;4.3039741211e+003;4.3094873047e+003;4.3253847656e+003;4.2447436523e+003;4.3339741211e+003;4.3302563477e+003;4.3123076172e+003;4.3191025391e+003;128
7.8125000000e-003;4.3451284180e+003;4.3178203125e+003;4.2985898438e+003;4.3546152344e+003;4.2905126953e+003;4.2967949219e+003;4.2861538086e+003;4.2948715820e+003;4.3094873047e+003;4.2329487305e+003;4.3210258789e+003;4.3193588867e+003;4.3024360352e+003;4.3089741211e+003;
1.5625000000e-002;4.3238461914e+003;4.2953847656e+003;4.2812822266e+003;4.3307690430e+003;4.2624360352e+003;4.2711538086e+003;4.2629487305e+003;4.2717949219e+003;4.2853847656e+003;4.2114101563e+003;4.3023076172e+003;4.3029487305e+003;4.2814101563e+003;4.2914101563e+003;
2.3437500000e-002;4.3105126953e+003;4.2769228516e+003;4.2737177734e+003;4.3189741211e+003;4.2475639648e+003;4.2498715820e+003;4.2466665039e+003;4.2533334961e+003;4.2661538086e+003;4.1929487305e+003;4.2906411133e+003;4.2914101563e+003;4.2625639648e+003;4.2771796875e+003;
3.1250000000e-002;4.3193588867e+003;4.2785898438e+003;4.2915385742e+003;4.3446152344e+003;4.2753847656e+003;4.2587177734e+003;4.2721796875e+003;4.2810258789e+003;4.2903847656e+003;4.2108974609e+003;4.3020512695e+003;4.3078203125e+003;4.2625639648e+003;4.2848715820e+003;
3.9062500000e-002;4.3201284180e+003;4.2824360352e+003;4.2908974609e+003;4.3442309570e+003;4.2665385742e+003;4.2675639648e+003;4.2806411133e+003;4.2915385742e+003;4.3016665039e+003;4.2180771484e+003;4.3066665039e+003;4.3107690430e+003;4.2664101563e+003;4.2901284180e+003;
4.6875000000e-002;4.3093588867e+003;4.2814101563e+003;4.2824360352e+003;4.3300000000e+003;4.2526923828e+003;4.2674360352e+003;4.2746152344e+003;4.2855126953e+003;4.2989741211e+003;4.2133334961e+003;4.3170512695e+003;4.3001284180e+003;4.2741025391e+003;4.2819228516e+003;
5.4687500000e-002;4.3169228516e+003;4.2862822266e+003;4.2921796875e+003;4.3484614258e+003;4.2942309570e+003;4.2788461914e+003;4.2864101563e+003;4.2880771484e+003;4.3079487305e+003;4.2237177734e+003;4.3010258789e+003;4.3046152344e+003;4.2755126953e+003;4.2839741211e+003;
6.2500000000e-002;4.3280771484e+003;4.2996152344e+003;4.3021796875e+003;4.3606411133e+003;4.3038461914e+003;4.2912822266e+003;4.2982050781e+003;4.3019228516e+003;4.3208974609e+003;4.2362822266e+003;4.3074360352e+003;4.3117949219e+003;4.2817949219e+003;4.2946152344e+003;
7.0312500000e-002;4.3000000000e+003;4.2747436523e+003;4.2693588867e+003;4.3308974609e+003;4.2528203125e+003;4.2765385742e+003;4.2708974609e+003;4.2739741211e+003;4.2865385742e+003;4.1993588867e+003;4.2907690430e+003;4.2725639648e+003;4.2487177734e+003;4.2634614258e+003;
7.8125000000e-002;4.2911538086e+003;4.2675639648e+003;4.2589741211e+003;4.3282050781e+003;4.2512822266e+003;4.2764101563e+003;4.2679487305e+003;4.2675639648e+003;4.2819228516e+003;4.1920512695e+003;4.2838461914e+003;4.2646152344e+003;4.2417949219e+003;4.2552563477e+003;
8.5937500000e-002;4.3041025391e+003;4.2894873047e+003;4.2765385742e+003;4.3528203125e+003;4.2980771484e+003;4.2982050781e+003;4.2937177734e+003;4.2980771484e+003;4.3141025391e+003;4.2255126953e+003;4.2933334961e+003;4.2897436523e+003;4.2741025391e+003;4.2826923828e+003;
9.3750000000e-002;4.3606411133e+003;4.3442309570e+003;4.3387177734e+003;4.3853847656e+003;4.3376923828e+003;4.3410258789e+003;4.3384614258e+003;4.3474360352e+003;4.3534614258e+003;4.2760258789e+003;4.3593588867e+003;4.3415385742e+003;4.3187177734e+003;4.3324360352e+003;
1.0156250000e-001;4.3635898438e+003;4.3484614258e+003;4.3430771484e+003;4.3891025391e+003;4.3382050781e+003;4.3451284180e+003;4.3434614258e+003;4.3516665039e+003;4.3575639648e+003;4.2798715820e+003;4.3665385742e+003;4.3473076172e+003;4.3147436523e+003;4.3342309570e+003;
1.0937500000e-001;4.3534614258e+003;4.3406411133e+003;4.3335898438e+003;4.3851284180e+003;4.3280771484e+003;4.3375639648e+003;4.3376923828e+003;4.3439741211e+003;4.3500000000e+003;4.2723076172e+003;4.3585898438e+003;4.3415385742e+003;4.3052563477e+003;4.3261538086e+003;
1.1718750000e-001;4.3347436523e+003;4.3219228516e+003;4.3125639648e+003;4.3783334961e+003;4.3066665039e+003;4.3157690430e+003;4.3202563477e+003;4.3224360352e+003;4.3241025391e+003;4.2524360352e+003;4.3328203125e+003;4.3251284180e+003;4.3066665039e+003;4.3093588867e+003;
1.2500000000e-001;4.3169228516e+003;4.2958974609e+003;4.2961538086e+003;4.3525639648e+003;4.2829487305e+003;4.2891025391e+003;4.2948715820e+003;4.2962822266e+003;4.2847436523e+003;4.2187177734e+003;4.3038461914e+003;4.3087177734e+003;4.2767949219e+003;4.2853847656e+003;
1.3281250000e-001;4.3164101563e+003;4.2992309570e+003;4.2961538086e+003;4.3466665039e+003;4.2833334961e+003;4.2858974609e+003;4.2937177734e+003;4.2953847656e+003;4.2850000000e+003;4.2162822266e+003;4.3073076172e+003;4.3093588867e+003;4.2675639648e+003;4.2873076172e+003;
1.4062500000e-001;4.3328203125e+003;4.3211538086e+003;4.3117949219e+003;4.3589741211e+003;4.3014101563e+003;4.2956411133e+003;4.3071796875e+003;4.3103847656e+003;4.3053847656e+003;4.2352563477e+003;4.3303847656e+003;4.3256411133e+003;4.2852563477e+003;4.3074360352e+003;
1.4843750000e-001;4.3584614258e+003;4.3497436523e+003;4.3367949219e+003;4.3838461914e+003;4.3283334961e+003;4.3114101563e+003;4.3279487305e+003;4.3341025391e+003;4.3364101563e+003;4.2665385742e+003;4.3634614258e+003;4.3516665039e+003;4.3208974609e+003;4.3364101563e+003;
1.5625000000e-001;4.2802563477e+003;4.2582050781e+003;4.2711538086e+003;4.3282050781e+003;4.2425639648e+003;4.2498715820e+003;4.2585898438e+003;4.2623076172e+003;4.2710258789e+003;4.1930771484e+003;4.2835898438e+003;4.2793588867e+003;4.2437177734e+003;4.2616665039e+003;
1.6406250000e-001;4.2442309570e+003;4.2265385742e+003;4.2320512695e+003;4.2937177734e+003;4.2087177734e+003;4.2256411133e+003;4.2257690430e+003;4.2282050781e+003;4.2343588867e+003;4.1548715820e+003;4.2429487305e+003;4.2393588867e+003;4.2016665039e+003;4.2253847656e+003;
1.7187500000e-001;4.1892309570e+003;4.1806411133e+003;4.1673076172e+003;4.2367949219e+003;4.1658974609e+003;4.1751284180e+003;4.1705126953e+003;4.1706411133e+003;4.1735898438e+003;4.0943588867e+003;4.1833334961e+003;4.1762822266e+003;4.1435898438e+003;4.1664101563e+003;
1.7968750000e-001;4.1479487305e+003;4.1261538086e+003;4.1370512695e+003;4.1965385742e+003;4.1174360352e+003;4.1498715820e+003;4.1432050781e+003;4.1335898438e+003;4.1452563477e+003;4.0514101563e+003;4.1282050781e+003;4.1274360352e+003;4.1057690430e+003;4.1211538086e+003;
1.8750000000e-001;4.1237177734e+003;4.1016665039e+003;4.1121796875e+003;4.1751284180e+003;4.0993588867e+003;4.1298715820e+003;4.1211538086e+003;4.1120512695e+003;4.1264101563e+003;4.0282050781e+003;4.1041025391e+003;4.1048715820e+003;4.0856411133e+003;4.0998715820e+003;
1.9531250000e-001;4.0902563477e+003;4.0724357910e+003;4.0689743652e+003;4.1516665039e+003;4.0730769043e+003;4.0937180176e+003;4.0824357910e+003;4.0817949219e+003;4.0948718262e+003;4.0017949219e+003;4.0838461914e+003;4.0769230957e+003;4.0528205566e+003;4.0728205566e+003;
2.0312500000e-001;4.0900000000e+003;4.0721794434e+003;4.0684614258e+003;4.1520512695e+003;4.0643588867e+003;4.0955129395e+003;4.0826923828e+003;4.0812819824e+003;4.0932050781e+003;4.0032050781e+003;4.0837180176e+003;4.0753845215e+003;4.0503845215e+003;4.0708974609e+003;
2.1093750000e-001;4.0615385742e+003;4.0284614258e+003;4.0442307129e+003;4.1156411133e+003;4.0316667480e+003;4.0585898438e+003;4.0491025391e+003;4.0376923828e+003;4.0488461914e+003;3.9582050781e+003;4.0402563477e+003;4.0406411133e+003;4.0200000000e+003;4.0356411133e+003;
2.1875000000e-001;4.0453845215e+003;4.0041025391e+003;4.0280769043e+003;4.0979487305e+003;4.0161538086e+003;4.0330769043e+003;4.0282050781e+003;4.0173076172e+003;4.0264101563e+003;3.9348718262e+003;4.0235898438e+003;4.0253845215e+003;3.9983332520e+003;4.0184614258e+003;
2.2656250000e-001;4.0033332520e+003;3.9560256348e+003;3.9819230957e+003;4.0587180176e+003;3.9587180176e+003;3.9807692871e+003;3.9811538086e+003;3.9711538086e+003;3.9737180176e+003;3.8811538086e+003;3.9824357910e+003;3.9879487305e+003;3.9425642090e+003;3.9724357910e+003;
2.3437500000e-001;3.9956411133e+003;3.9507692871e+003;3.9688461914e+003;4.0501281738e+003;3.9415385742e+003;3.9698718262e+003;3.9707692871e+003;3.9591025391e+003;3.9588461914e+003;3.8670512695e+003;3.9698718262e+003;3.9776923828e+003;3.9310256348e+003;3.9592307129e+003;
2.4218750000e-001;4.0544870605e+003;4.0055129395e+003;4.0150000000e+003;4.0860256348e+003;3.9893588867e+003;4.0074357910e+003;4.0143588867e+003;4.0062819824e+003;4.0071794434e+003;3.9184614258e+003;4.0167949219e+003;4.0228205566e+003;3.9853845215e+003;4.0044870605e+003;
2.5000000000e-001;4.0598718262e+003;4.0047436523e+003;4.0223076172e+003;4.0869230957e+003;3.9906411133e+003;4.0065385742e+003;4.0173076172e+003;4.0123076172e+003;4.0167949219e+003;3.9247436523e+003;4.0230769043e+003;4.0310256348e+003;3.9880769043e+003;4.0116667480e+003;
2.5781250000e-001;4.0516667480e+003;3.9919230957e+003;4.0162819824e+003;4.0842307129e+003;3.9817949219e+003;3.9930769043e+003;4.0071794434e+003;4.0064101563e+003;4.0193588867e+003;3.9144870605e+003;4.0155129395e+003;4.0288461914e+003;3.9766667480e+003;4.0064101563e+003;
2.6562500000e-001;4.0569230957e+003;3.9993588867e+003;4.0188461914e+003;4.0942307129e+003;3.9941025391e+003;4.0005129395e+003;4.0125642090e+003;4.0129487305e+003;4.0285898438e+003;3.9201281738e+003;4.0201281738e+003;4.0325642090e+003;3.9848718262e+003;4.0098718262e+003;
2.7343750000e-001;4.0658974609e+003;4.0097436523e+003;4.0242307129e+003;4.1050000000e+003;4.0102563477e+003;4.0152563477e+003;4.0235898438e+003;4.0239743652e+003;4.0398718262e+003;3.9316667480e+003;4.0270512695e+003;4.0373076172e+003;3.9989743652e+003;4.0157692871e+003;
