Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
0.0000000000e+000,3.9814101563e+003,3.5339743652e+003,3.7194870605e+003,3.7517949219e+003,3.5450000000e+003,3.7271794434e+003,3.7348718262e+003,3.7235898438e+003,3.6419230957e+003,3.4112819824e+003,3.6103845215e+003,3.5662819824e+003,3.6523076172e+003,3.7402563477e+003,128
7.8125000000e-003,4.0634614258e+003,3.6146154785e+003,3.7862819824e+003,3.7870512695e+003,3.6438461914e+003,3.7588461914e+003,3.7764101563e+003,3.7950000000e+003,3.7053845215e+003,3.4962819824e+003,3.6847436523e+003,3.6521794434e+003,3.7330769043e+003,3.8156411133e+003,
1.5625000000e-002,4.0338461914e+003,3.5798718262e+003,3.7558974609e+003,3.7574357910e+003,3.6028205566e+003,3.7302563477e+003,3.7485898438e+003,3.7676923828e+003,3.6806411133e+003,3.4678205566e+003,3.6573076172e+003,3.6244870605e+003,3.6978205566e+003,3.7851281738e+003,
2.3437500000e-002,4.0691025391e+003,3.6044870605e+003,3.7894870605e+003,3.7952563477e+003,3.6221794434e+003,3.7735898438e+003,3.7897436523e+003,3.8126923828e+003,3.7384614258e+003,3.5153845215e+003,3.6960256348e+003,3.6493588867e+003,3.7265385742e+003,3.8110256348e+003,
3.1250000000e-002,4.0433332520e+003,3.5905129395e+003,3.7616667480e+003,3.7896154785e+003,3.6243588867e+003,3.7765385742e+003,3.7846154785e+003,3.8098718262e+003,3.7352563477e+003,3.4992307129e+003,3.6688461914e+003,3.6205129395e+003,3.7070512695e+003,3.7794870605e+003,
3.9062500000e-002,4.1171796875e+003,3.6680769043e+003,3.8329487305e+003,3.8593588867e+003,3.7055129395e+003,3.8553845215e+003,3.8625642090e+003,3.8800000000e+003,3.8029487305e+003,3.5712819824e+003,3.7339743652e+003,3.6907692871e+003,3.7753845215e+003,3.8474357910e+003,
4.6875000000e-002,4.5546152344e+003,4.1279487305e+003,4.2621796875e+003,4.2814101563e+003,4.1603847656e+003,4.2955126953e+003,4.2939741211e+003,4.3041025391e+003,4.2235898438e+003,4.0248718262e+003,4.1721796875e+003,4.1151284180e+003,4.2112822266e+003,4.2678203125e+003,
5.4687500000e-002,4.6452563477e+003,4.2307690430e+003,4.3543588867e+003,4.3829487305e+003,4.2539741211e+003,4.3896152344e+003,4.3846152344e+003,4.3996152344e+003,4.3183334961e+003,4.1289741211e+003,4.2774360352e+003,4.2088461914e+003,4.3079487305e+003,4.3594873047e+003,
6.2500000000e-002,4.5600000000e+003,4.1634614258e+003,4.2810258789e+003,4.3239741211e+003,4.1796152344e+003,4.3198715820e+003,4.3093588867e+003,4.3375639648e+003,4.2550000000e+003,4.0734614258e+003,4.2179487305e+003,4.1430771484e+003,4.2360258789e+003,4.2874360352e+003,
7.0312500000e-002,4.3858974609e+003,3.9894870605e+003,4.1164101563e+003,4.1552563477e+003,4.0138461914e+003,4.1574360352e+003,4.1456411133e+003,4.1755126953e+003,4.0932050781e+003,3.9070512695e+003,4.0450000000e+003,3.9798718262e+003,4.0653845215e+003,4.1210258789e+003,
7.8125000000e-002,4.0057692871e+003,3.5903845215e+003,3.7457692871e+003,3.7825642090e+003,3.6348718262e+003,3.7876923828e+003,3.7850000000e+003,3.7869230957e+003,3.7078205566e+003,3.4974357910e+003,3.6439743652e+003,3.5970512695e+003,3.6784614258e+003,3.7424357910e+003,
8.5937500000e-002,4.0588461914e+003,3.6414101563e+003,3.7921794434e+003,3.8393588867e+003,3.6775642090e+003,3.8287180176e+003,3.8305129395e+003,3.8252563477e+003,3.7470512695e+003,3.5385898438e+003,3.6950000000e+003,3.6412819824e+003,3.7289743652e+003,3.7906411133e+003,
9.3750000000e-002,4.2094873047e+003,3.7964101563e+003,3.9341025391e+003,3.9902563477e+003,3.8128205566e+003,3.9512819824e+003,3.9564101563e+003,3.9537180176e+003,3.8782050781e+003,3.6867949219e+003,3.8498718262e+003,3.7903845215e+003,3.8803845215e+003,3.9405129395e+003,
1.0156250000e-001,4.2167949219e+003,3.8060256348e+003,3.9435898438e+003,3.9943588867e+003,3.8205129395e+003,3.9482050781e+003,3.9547436523e+003,3.9558974609e+003,3.8815385742e+003,3.6982050781e+003,3.8588461914e+003,3.8048718262e+003,3.8898718262e+003,3.9537180176e+003,
1.0937500000e-001,4.1866665039e+003,3.7761538086e+003,3.9175642090e+003,3.9593588867e+003,3.7932050781e+003,3.9100000000e+003,3.9192307129e+003,3.9223076172e+003,3.8480769043e+003,3.6701281738e+003,3.8278205566e+003,3.7811538086e+003,3.8616667480e+003,3.9293588867e+003,
1.1718750000e-001,4.1574360352e+003,3.7452563477e+003,3.8914101563e+003,3.9234614258e+003,3.7648718262e+003,3.8739743652e+003,3.8874357910e+003,3.8905129395e+003,3.8143588867e+003,3.6394870605e+003,3.7956411133e+003,3.7546154785e+003,3.8328205566e+003,3.9028205566e+003,
1.2500000000e-001,4.1966665039e+003,3.7747436523e+003,3.9243588867e+003,3.9439743652e+003,3.7930769043e+003,3.9073076172e+003,3.9197436523e+003,3.9434614258e+003,3.8687180176e+003,3.6892307129e+003,3.8466667480e+003,3.7885898438e+003,3.8687180176e+003,3.9323076172e+003,
1.3281250000e-001,4.1953847656e+003,3.7793588867e+003,3.9214101563e+003,3.9528205566e+003,3.7921794434e+003,3.9116667480e+003,3.9234614258e+003,3.9496154785e+003,3.8803845215e+003,3.6984614258e+003,3.8539743652e+003,3.7914101563e+003,3.8737180176e+003,3.9342307129e+003,
1.4062500000e-001,4.2433334961e+003,3.8373076172e+003,3.9685898438e+003,4.0198718262e+003,3.8447436523e+003,3.9739743652e+003,3.9873076172e+003,4.0125642090e+003,3.9457692871e+003,3.7637180176e+003,3.9096154785e+003,3.8478205566e+003,3.9333332520e+003,3.9892307129e+003,
1.4843750000e-001,4.1515385742e+003,3.7503845215e+003,3.8743588867e+003,3.9143588867e+003,3.7980769043e+003,3.9156411133e+003,3.9167949219e+003,3.9441025391e+003,3.8719230957e+003,3.6819230957e+003,3.8052563477e+003,3.7469230957e+003,3.8415385742e+003,3.8875642090e+003,
1.5625000000e-001,4.1174360352e+003,3.7197436523e+003,3.8416667480e+003,3.8798718262e+003,3.7682050781e+003,3.8842307129e+003,3.8871794434e+003,3.9121794434e+003,3.8408974609e+003,3.6510256348e+003,3.7705129395e+003,3.7144870605e+003,3.8096154785e+003,3.8569230957e+003,
1.6406250000e-001,4.0841025391e+003,3.6870512695e+003,3.8111538086e+003,3.8593588867e+003,3.7282050781e+003,3.8561538086e+003,3.8606411133e+003,3.8792307129e+003,3.8106411133e+003,3.6250000000e+003,3.7392307129e+003,3.6857692871e+003,3.7801281738e+003,3.8335898438e+003,
1.7187500000e-001,4.0696154785e+003,3.6702563477e+003,3.7953845215e+003,3.8530769043e+003,3.7075642090e+003,3.8471794434e+003,3.8485898438e+003,3.8635898438e+003,3.7952563477e+003,3.6107692871e+003,3.7264101563e+003,3.6714101563e+003,3.7653845215e+003,3.8197436523e+003,
1.7968750000e-001,4.0955129395e+003,3.6978205566e+003,3.8171794434e+003,3.8743588867e+003,3.7285898438e+003,3.8760256348e+003,3.8756411133e+003,3.8801281738e+003,3.8096154785e+003,3.6224357910e+003,3.7529487305e+003,3.6942307129e+003,3.7865385742e+003,3.8365385742e+003,
1.8750000000e-001,4.1411538086e+003,3.7442307129e+003,3.8643588867e+003,3.9101281738e+003,3.7796154785e+003,3.9143588867e+003,3.9175642090e+003,3.9200000000e+003,3.8503845215e+003,3.6658974609e+003,3.7960256348e+003,3.7374357910e+003,3.8298718262e+003,3.8789743652e+003,
1.9531250000e-001,4.1830771484e+003,3.7850000000e+003,3.9083332520e+003,3.9435898438e+003,3.8269230957e+003,3.9484614258e+003,3.9539743652e+003,3.9555129395e+003,3.8869230957e+003,3.7078205566e+003,3.8355129395e+003,3.7773076172e+003,3.8692307129e+003,3.9189743652e+003,
2.0312500000e-001,4.2579487305e+003,3.8646154785e+003,3.9884614258e+003,4.0197436523e+003,3.8765385742e+003,3.9938461914e+003,3.9924357910e+003,3.9914101563e+003,3.9184614258e+003,3.7685898438e+003,3.9105129395e+003,3.8648718262e+003,3.9470512695e+003,3.9923076172e+003,
2.1093750000e-001,4.2548715820e+003,3.8648718262e+003,3.9896154785e+003,4.0233332520e+003,3.8803845215e+003,3.9871794434e+003,3.9870512695e+003,3.9882050781e+003,3.9114101563e+003,3.7687180176e+003,3.9124357910e+003,3.8688461914e+003,3.9434614258e+003,3.9920512695e+003,
2.1875000000e-001,4.2305126953e+003,3.8443588867e+003,3.9697436523e+003,4.0128205566e+003,3.8734614258e+003,3.9591025391e+003,3.9638461914e+003,3.9684614258e+003,3.8816667480e+003,3.7492307129e+003,3.8928205566e+003,3.8514101563e+003,3.9156411133e+003,3.9738461914e+003,
2.2656250000e-001,4.2362822266e+003,3.8510256348e+003,3.9720512695e+003,4.0212819824e+003,3.8791025391e+003,3.9621794434e+003,3.9693588867e+003,3.9771794434e+003,3.8889743652e+003,3.7569230957e+003,3.8979487305e+003,3.8546154785e+003,3.9238461914e+003,3.9803845215e+003,
2.3437500000e-001,4.2726923828e+003,3.8917949219e+003,4.0065385742e+003,4.0376923828e+003,3.9016667480e+003,3.9975642090e+003,4.0075642090e+003,4.0312819824e+003,3.9606411133e+003,3.8162819824e+003,3.9438461914e+003,3.8893588867e+003,3.9757692871e+003,4.0152563477e+003,
2.4218750000e-001,4.1569228516e+003,3.7853845215e+003,3.8942307129e+003,3.9251281738e+003,3.8005129395e+003,3.9123076172e+003,3.9147436523e+003,3.9367949219e+003,3.8721794434e+003,3.7178205566e+003,3.8329487305e+003,3.7724357910e+003,3.8638461914e+003,3.9023076172e+003,
2.5000000000e-001,4.1758974609e+003,3.8050000000e+003,3.9070512695e+003,3.9578205566e+003,3.8192307129e+003,3.9353845215e+003,3.9387180176e+003,3.9567949219e+003,3.8923076172e+003,3.7344870605e+003,3.8479487305e+003,3.7900000000e+003,3.8834614258e+003,3.9214101563e+003,
2.5781250000e-001,4.2423076172e+003,3.8793588867e+003,3.9707692871e+003,4.0360256348e+003,3.8926923828e+003,4.0076923828e+003,4.0106411133e+003,4.0287180176e+003,3.9644870605e+003,3.8052563477e+003,3.9126923828e+003,3.8597436523e+003,3.9497436523e+003,3.9858974609e+003,
