Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.2835898438e+003;4.2823076172e+003;4.2820512695e+003;4.2407690430e+003;4.2761538086e+003;4.2778203125e+003;4.2756411133e+003;4.2807690430e+003;4.2624360352e+003;4.2511538086e+003;4.2879487305e+003;4.2838461914e+003;4.2735898438e+003;4.3005126953e+003;128
7.8125000000e-003;4.2720512695e+003;4.2652563477e+003;4.2719228516e+003;4.2214101563e+003;4.2519228516e+003;4.2526923828e+003;4.2525639648e+003;4.2510258789e+003;4.2319228516e+003;4.2257690430e+003;4.2738461914e+003;4.2692309570e+003;4.2561538086e+003;4.2848715820e+003;
1.5625000000e-002;4.2715385742e+003;4.2597436523e+003;4.2725639648e+003;4.2184614258e+003;4.2462822266e+003;4.2457690430e+003;4.2450000000e+003;4.2396152344e+003;4.2235898438e+003;4.2188461914e+003;4.2719228516e+003;4.2679487305e+003;4.2560258789e+003;4.2838461914e+003;
2.3437500000e-002;4.2746152344e+003;4.2596152344e+003;4.2762822266e+003;4.2275639648e+003;4.2452563477e+003;4.2433334961e+003;4.2402563477e+003;4.2338461914e+003;4.2257690430e+003;4.2237177734e+003;4.2712822266e+003;4.2758974609e+003;4.2630771484e+003;4.2878203125e+003;
3.1250000000e-002;4.2644873047e+003;4.2515385742e+003;4.2656411133e+003;4.2169228516e+003;4.2360258789e+003;4.2352563477e+003;4.2346152344e+003;4.2296152344e+003;4.2210258789e+003;4.2182050781e+003;4.2608974609e+003;4.2664101563e+003;4.2535898438e+003;4.2782050781e+003;
3.9062500000e-002;4.2547436523e+003;4.2439741211e+003;4.2555126953e+003;4.2053847656e+003;4.2289741211e+003;4.2287177734e+003;4.2302563477e+003;4.2267949219e+003;4.2184614258e+003;4.2130771484e+003;4.2524360352e+003;4.2547436523e+003;4.2458974609e+003;4.2685898438e+003;
4.6875000000e-002;4.2488461914e+003;4.2401284180e+003;4.2497436523e+003;4.1994873047e+003;4.2280771484e+003;4.2276923828e+003;4.2291025391e+003;4.2274360352e+003;4.2212822266e+003;4.2123076172e+003;4.2491025391e+003;4.2461538086e+003;4.2434614258e+003;4.2625639648e+003;
5.4687500000e-002;4.2252563477e+003;4.2182050781e+003;4.2220512695e+003;4.1828203125e+003;4.2180771484e+003;4.2258974609e+003;4.2141025391e+003;4.2235898438e+003;4.2230771484e+003;4.1975639648e+003;4.2256411133e+003;4.2220512695e+003;4.2178203125e+003;4.2373076172e+003;
6.2500000000e-002;4.2234614258e+003;4.2166665039e+003;4.2167949219e+003;4.1760258789e+003;4.2147436523e+003;4.2246152344e+003;4.2121796875e+003;4.2256411133e+003;4.2215385742e+003;4.1910258789e+003;4.2205126953e+003;4.2166665039e+003;4.2110258789e+003;4.2321796875e+003;
7.0312500000e-002;4.2266665039e+003;4.2197436523e+003;4.2219228516e+003;4.1752563477e+003;4.2234614258e+003;4.2342309570e+003;4.2258974609e+003;4.2464101563e+003;4.2369228516e+003;4.1947436523e+003;4.2296152344e+003;4.2202563477e+003;4.2165385742e+003;4.2367949219e+003;
