Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
0.0000000000e+000,5.4266665039e+003,5.7484614258e+003,5.6160258789e+003,5.6275639648e+003,5.6944873047e+003,5.5978203125e+003,5.5766665039e+003,5.6123076172e+003,5.5962822266e+003,5.7467949219e+003,5.6944873047e+003,5.6556411133e+003,5.6555126953e+003,5.5979487305e+003,128
7.8125000000e-003,5.4892309570e+003,5.8124360352e+003,5.6785898438e+003,5.6911538086e+003,5.7758974609e+003,5.6641025391e+003,5.6398715820e+003,5.6761538086e+003,5.6589741211e+003,5.8112822266e+003,5.7614101563e+003,5.7189741211e+003,5.7162822266e+003,5.6589741211e+003,
1.5625000000e-002,5.5493588867e+003,5.8892309570e+003,5.7576923828e+003,5.7492309570e+003,5.8641025391e+003,5.7473076172e+003,5.7138461914e+003,5.7561538086e+003,5.7358974609e+003,5.8906411133e+003,5.8524360352e+003,5.7915385742e+003,5.7861538086e+003,5.7330771484e+003,
2.3437500000e-002,5.5257690430e+003,5.8655126953e+003,5.7434614258e+003,5.7274360352e+003,5.8348715820e+003,5.7341025391e+003,5.7000000000e+003,5.7375639648e+003,5.7167949219e+003,5.8697436523e+003,5.8319228516e+003,5.7739741211e+003,5.7683334961e+003,5.7160258789e+003,
3.1250000000e-002,5.4320512695e+003,5.7629487305e+003,5.6603847656e+003,5.6425639648e+003,5.7384614258e+003,5.6567949219e+003,5.6211538086e+003,5.6535898438e+003,5.6298715820e+003,5.7803847656e+003,5.7346152344e+003,5.6907690430e+003,5.6820512695e+003,5.6302563477e+003,
3.9062500000e-002,5.3407690430e+003,5.6702563477e+003,5.5712822266e+003,5.5570512695e+003,5.6539741211e+003,5.5719228516e+003,5.5360258789e+003,5.5685898438e+003,5.5429487305e+003,5.6908974609e+003,5.6420512695e+003,5.6047436523e+003,5.5930771484e+003,5.5429487305e+003,
4.6875000000e-002,5.1569228516e+003,5.4908974609e+003,5.3893588867e+003,5.3746152344e+003,5.4734614258e+003,5.3892309570e+003,5.3657690430e+003,5.3773076172e+003,5.3516665039e+003,5.4876923828e+003,5.4470512695e+003,5.4206411133e+003,5.4058974609e+003,5.3655126953e+003,
5.4687500000e-002,5.2253847656e+003,5.5598715820e+003,5.4571796875e+003,5.4406411133e+003,5.5353847656e+003,5.4515385742e+003,5.4326923828e+003,5.4374360352e+003,5.4123076172e+003,5.5514101563e+003,5.5148715820e+003,5.4832050781e+003,5.4721796875e+003,5.4334614258e+003,
6.2500000000e-002,5.3237177734e+003,5.6598715820e+003,5.5556411133e+003,5.5403847656e+003,5.6292309570e+003,5.5442309570e+003,5.5278203125e+003,5.5315385742e+003,5.5066665039e+003,5.6519228516e+003,5.6197436523e+003,5.5774360352e+003,5.5717949219e+003,5.5325639648e+003,
7.0312500000e-002,5.4006411133e+003,5.7402563477e+003,5.6337177734e+003,5.6229487305e+003,5.7062822266e+003,5.6185898438e+003,5.6028203125e+003,5.6096152344e+003,5.5847436523e+003,5.7356411133e+003,5.7085898438e+003,5.6534614258e+003,5.6544873047e+003,5.6124360352e+003,
