Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.2319228516e+003;4.1976923828e+003;4.2079487305e+003;4.2176923828e+003;4.1919228516e+003;4.2117949219e+003;4.2003847656e+003;4.2100000000e+003;4.1912822266e+003;4.1678203125e+003;4.1869228516e+003;4.1875639648e+003;4.1771796875e+003;4.2016665039e+003;128
7.8125000000e-003;4.2315385742e+003;4.2005126953e+003;4.2076923828e+003;4.2239741211e+003;4.1952563477e+003;4.2116665039e+003;4.2012822266e+003;4.2007690430e+003;4.1929487305e+003;4.1696152344e+003;4.1908974609e+003;4.1871796875e+003;4.1824360352e+003;4.2041025391e+003;
1.5625000000e-002;4.2483334961e+003;4.2200000000e+003;4.2275639648e+003;4.2423076172e+003;4.2146152344e+003;4.2261538086e+003;4.2161538086e+003;4.2174360352e+003;4.2120512695e+003;4.1921796875e+003;4.2138461914e+003;4.2087177734e+003;4.2048715820e+003;4.2273076172e+003;
2.3437500000e-002;4.2242309570e+003;4.1925639648e+003;4.2076923828e+003;4.2142309570e+003;4.1773076172e+003;4.1888461914e+003;4.1776923828e+003;4.1824360352e+003;4.1714101563e+003;4.1612822266e+003;4.1901284180e+003;4.1880771484e+003;4.1852563477e+003;4.2070512695e+003;
3.1250000000e-002;4.3739741211e+003;4.3446152344e+003;4.3546152344e+003;4.3553847656e+003;4.3217949219e+003;4.3326923828e+003;4.3301284180e+003;4.3223076172e+003;4.3084614258e+003;4.3087177734e+003;4.3355126953e+003;4.3297436523e+003;4.3343588867e+003;4.3479487305e+003;
3.9062500000e-002;4.4215385742e+003;4.3932050781e+003;4.4050000000e+003;4.4029487305e+003;4.3723076172e+003;4.3837177734e+003;4.3860258789e+003;4.3733334961e+003;4.3569228516e+003;4.3602563477e+003;4.3846152344e+003;4.3801284180e+003;4.3828203125e+003;4.3958974609e+003;
4.6875000000e-002;4.5829487305e+003;4.5611538086e+003;4.5665385742e+003;4.5521796875e+003;4.5421796875e+003;4.5451284180e+003;4.5583334961e+003;4.5470512695e+003;4.5261538086e+003;4.5329487305e+003;4.5502563477e+003;4.5448715820e+003;4.5488461914e+003;4.5597436523e+003;
5.4687500000e-002;4.5982050781e+003;4.5826923828e+003;4.5830771484e+003;4.5687177734e+003;4.5641025391e+003;4.5660258789e+003;4.5761538086e+003;4.5732050781e+003;4.5516665039e+003;4.5557690430e+003;4.5701284180e+003;4.5633334961e+003;4.5689741211e+003;4.5800000000e+003;
6.2500000000e-002;4.5973076172e+003;4.5944873047e+003;4.5897436523e+003;4.5817949219e+003;4.5834614258e+003;4.5838461914e+003;4.5906411133e+003;4.5952563477e+003;4.5717949219e+003;4.5680771484e+003;4.5776923828e+003;4.5687177734e+003;4.5780771484e+003;4.5885898438e+003;
7.0312500000e-002;4.6358974609e+003;4.6379487305e+003;4.6321796875e+003;4.6248715820e+003;4.6321796875e+003;4.6269228516e+003;4.6369228516e+003;4.6430771484e+003;4.6191025391e+003;4.6142309570e+003;4.6215385742e+003;4.6105126953e+003;4.6217949219e+003;4.6307690430e+003;
7.8125000000e-002;4.6901284180e+003;4.7069228516e+003;4.7015385742e+003;4.6851284180e+003;4.7016665039e+003;4.6917949219e+003;4.7017949219e+003;4.7224360352e+003;4.6960258789e+003;4.6932050781e+003;4.6982050781e+003;4.6851284180e+003;4.6967949219e+003;4.7010258789e+003;
8.5937500000e-002;4.6720512695e+003;4.6944873047e+003;4.6874360352e+003;4.6705126953e+003;4.6862822266e+003;4.6779487305e+003;4.6857690430e+003;4.7074360352e+003;4.6803847656e+003;4.6767949219e+003;4.6828203125e+003;4.6693588867e+003;4.6833334961e+003;4.6862822266e+003;
9.3750000000e-002;4.6773076172e+003;4.7046152344e+003;4.6947436523e+003;4.6782050781e+003;4.6951284180e+003;4.6841025391e+003;4.6925639648e+003;4.7141025391e+003;4.6882050781e+003;4.6844873047e+003;4.6896152344e+003;4.6739741211e+003;4.6921796875e+003;4.6941025391e+003;
1.0156250000e-001;4.6980771484e+003;4.7282050781e+003;4.7170512695e+003;4.7000000000e+003;4.7196152344e+003;4.7041025391e+003;4.7147436523e+003;4.7369228516e+003;4.7139741211e+003;4.7119228516e+003;4.7135898438e+003;4.6950000000e+003;4.7169228516e+003;4.7184614258e+003;
1.0937500000e-001;4.7161538086e+003;4.7535898438e+003;4.7405126953e+003;4.7194873047e+003;4.7329487305e+003;4.7242309570e+003;4.7317949219e+003;4.7506411133e+003;4.7334614258e+003;4.7433334961e+003;4.7439741211e+003;4.7180771484e+003;4.7517949219e+003;4.7453847656e+003;
1.1718750000e-001;4.7584614258e+003;4.8032050781e+003;4.7851284180e+003;4.7625639648e+003;4.7756411133e+003;4.7606411133e+003;4.7682050781e+003;4.7869228516e+003;4.7733334961e+003;4.7867949219e+003;4.7869228516e+003;4.7606411133e+003;4.7988461914e+003;4.7894873047e+003;
1.2500000000e-001;4.7852563477e+003;4.8361538086e+003;4.8230771484e+003;4.7887177734e+003;4.8103847656e+003;4.7815385742e+003;4.7910258789e+003;4.7993588867e+003;4.7917949219e+003;4.8132050781e+003;4.8138461914e+003;4.7947436523e+003;4.8237177734e+003;4.8243588867e+003;
