Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.8962819824e+003;3.8807692871e+003;3.8678205566e+003;3.8733332520e+003;3.8857692871e+003;3.8807692871e+003;3.8594870605e+003;3.8362819824e+003;3.8533332520e+003;3.8932050781e+003;3.8600000000e+003;3.8853845215e+003;3.8667949219e+003;3.8666667480e+003;128
7.8125000000e-003;3.8843588867e+003;3.8602563477e+003;3.8560256348e+003;3.8641025391e+003;3.8626923828e+003;3.8583332520e+003;3.8393588867e+003;3.8198718262e+003;3.8389743652e+003;3.8808974609e+003;3.8547436523e+003;3.8793588867e+003;3.8529487305e+003;3.8565385742e+003;
1.5625000000e-002;3.8628205566e+003;3.8333332520e+003;3.8362819824e+003;3.8448718262e+003;3.8391025391e+003;3.8317949219e+003;3.8164101563e+003;3.7983332520e+003;3.8184614258e+003;3.8584614258e+003;3.8344870605e+003;3.8597436523e+003;3.8311538086e+003;3.8364101563e+003;
2.3437500000e-002;3.8666667480e+003;3.8339743652e+003;3.8410256348e+003;3.8478205566e+003;3.8421794434e+003;3.8273076172e+003;3.8183332520e+003;3.8050000000e+003;3.8257692871e+003;3.8619230957e+003;3.8389743652e+003;3.8650000000e+003;3.8355129395e+003;3.8423076172e+003;
3.1250000000e-002;3.8948718262e+003;3.8519230957e+003;3.8692307129e+003;3.8607692871e+003;3.8496154785e+003;3.8291025391e+003;3.8392307129e+003;3.8716667480e+003;3.8892307129e+003;3.9055129395e+003;3.8801281738e+003;3.9016667480e+003;3.8758974609e+003;3.8771794434e+003;
3.9062500000e-002;3.9144870605e+003;3.8735898438e+003;3.8874357910e+003;3.8787180176e+003;3.8712819824e+003;3.8471794434e+003;3.8582050781e+003;3.8906411133e+003;3.9088461914e+003;3.9261538086e+003;3.8993588867e+003;3.9220512695e+003;3.8947436523e+003;3.8958974609e+003;
4.6875000000e-002;3.8557692871e+003;3.8200000000e+003;3.8233332520e+003;3.8223076172e+003;3.8152563477e+003;3.7917949219e+003;3.8005129395e+003;3.8350000000e+003;3.8521794434e+003;3.8701281738e+003;3.8410256348e+003;3.8617949219e+003;3.8291025391e+003;3.8389743652e+003;
5.4687500000e-002;3.8292307129e+003;3.7908974609e+003;3.7942307129e+003;3.7939743652e+003;3.7832050781e+003;3.7670512695e+003;3.7753845215e+003;3.8047436523e+003;3.8208974609e+003;3.8371794434e+003;3.8091025391e+003;3.8276923828e+003;3.7984614258e+003;3.8082050781e+003;
6.2500000000e-002;3.8441025391e+003;3.8021794434e+003;3.8057692871e+003;3.8044870605e+003;3.7970512695e+003;3.7884614258e+003;3.7930769043e+003;3.8110256348e+003;3.8253845215e+003;3.8441025391e+003;3.8108974609e+003;3.8310256348e+003;3.8062819824e+003;3.8156411133e+003;
7.0312500000e-002;3.8638461914e+003;3.8273076172e+003;3.8173076172e+003;3.8314101563e+003;3.8589743652e+003;3.8389743652e+003;3.8243588867e+003;3.8105129395e+003;3.8302563477e+003;3.8532050781e+003;3.8233332520e+003;3.8393588867e+003;3.8223076172e+003;3.8264101563e+003;
7.8125000000e-002;3.8915385742e+003;3.8592307129e+003;3.8465385742e+003;3.8585898438e+003;3.8896154785e+003;3.8680769043e+003;3.8514101563e+003;3.8388461914e+003;3.8579487305e+003;3.8847436523e+003;3.8544870605e+003;3.8687180176e+003;3.8544870605e+003;3.8541025391e+003;
8.5937500000e-002;3.8600000000e+003;3.8308974609e+003;3.8219230957e+003;3.8339743652e+003;3.8569230957e+003;3.8470512695e+003;3.8283332520e+003;3.8103845215e+003;3.8223076172e+003;3.8548718262e+003;3.8229487305e+003;3.8433332520e+003;3.8230769043e+003;3.8241025391e+003;
9.3750000000e-002;3.8489743652e+003;3.8191025391e+003;3.8110256348e+003;3.8264101563e+003;3.8478205566e+003;3.8406411133e+003;3.8226923828e+003;3.7966667480e+003;3.8061538086e+003;3.8397436523e+003;3.8085898438e+003;3.8302563477e+003;3.8083332520e+003;3.8116667480e+003;
1.0156250000e-001;3.9065385742e+003;3.8733332520e+003;3.8648718262e+003;3.8747436523e+003;3.9016667480e+003;3.8932050781e+003;3.8776923828e+003;3.8573076172e+003;3.8674357910e+003;3.9041025391e+003;3.8721794434e+003;3.8852563477e+003;3.8688461914e+003;3.8664101563e+003;
1.0937500000e-001;3.8961538086e+003;3.8594870605e+003;3.8538461914e+003;3.8608974609e+003;3.8846154785e+003;3.8784614258e+003;3.8648718262e+003;3.8497436523e+003;3.8596154785e+003;3.8960256348e+003;3.8641025391e+003;3.8775642090e+003;3.8597436523e+003;3.8548718262e+003;
1.1718750000e-001;3.9538461914e+003;3.9141025391e+003;3.9101281738e+003;3.9210256348e+003;3.9421794434e+003;3.9092307129e+003;3.9108974609e+003;3.9102563477e+003;3.9252563477e+003;3.9626923828e+003;3.9287180176e+003;3.9392307129e+003;3.9224357910e+003;3.9184614258e+003;
1.2500000000e-001;3.9546154785e+003;3.9173076172e+003;3.9165385742e+003;3.9264101563e+003;3.9437180176e+003;3.9039743652e+003;3.9101281738e+003;3.9187180176e+003;3.9353845215e+003;3.9717949219e+003;3.9358974609e+003;3.9443588867e+003;3.9296154785e+003;3.9258974609e+003;
1.3281250000e-001;3.9158974609e+003;3.8819230957e+003;3.8851281738e+003;3.8850000000e+003;3.8944870605e+003;3.8547436523e+003;3.8703845215e+003;3.8926923828e+003;3.9088461914e+003;3.9380769043e+003;3.9046154785e+003;3.9110256348e+003;3.9008974609e+003;3.8912819824e+003;
1.4062500000e-001;3.9306411133e+003;3.8966667480e+003;3.8976923828e+003;3.8906411133e+003;3.9015385742e+003;3.8610256348e+003;3.8805129395e+003;3.9083332520e+003;3.9242307129e+003;3.9516667480e+003;3.9203845215e+003;3.9261538086e+003;3.9165385742e+003;3.9046154785e+003;
1.4843750000e-001;3.9562819824e+003;3.9206411133e+003;3.9203845215e+003;3.9078205566e+003;3.9215385742e+003;3.8792307129e+003;3.8998718262e+003;3.9330769043e+003;3.9492307129e+003;3.9769230957e+003;3.9460256348e+003;3.9532050781e+003;3.9402563477e+003;3.9296154785e+003;
1.5625000000e-001;3.9601281738e+003;3.9214101563e+003;3.9230769043e+003;3.9084614258e+003;3.9228205566e+003;3.8800000000e+003;3.8993588867e+003;3.9357692871e+003;3.9516667480e+003;3.9801281738e+003;3.9479487305e+003;3.9591025391e+003;3.9398718262e+003;3.9333332520e+003;
1.6406250000e-001;3.9538461914e+003;3.9233332520e+003;3.9178205566e+003;3.9191025391e+003;3.9334614258e+003;3.8902563477e+003;3.9061538086e+003;3.9257692871e+003;3.9378205566e+003;3.9644870605e+003;3.9288461914e+003;3.9396154785e+003;3.9297436523e+003;3.9135898438e+003;
1.7187500000e-001;3.8925642090e+003;3.8694870605e+003;3.8538461914e+003;3.8674357910e+003;3.8874357910e+003;3.8594870605e+003;3.8580769043e+003;3.8596154785e+003;3.8710256348e+003;3.9057692871e+003;3.8697436523e+003;3.8776923828e+003;3.8651281738e+003;3.8558974609e+003;
1.7968750000e-001;3.8943588867e+003;3.8710256348e+003;3.8541025391e+003;3.8725642090e+003;3.8912819824e+003;3.8620512695e+003;3.8596154785e+003;3.8569230957e+003;3.8656411133e+003;3.9052563477e+003;3.8692307129e+003;3.8753845215e+003;3.8653845215e+003;3.8560256348e+003;
