Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.9858974609e+003;3.8955129395e+003;3.9088461914e+003;3.9348718262e+003;3.8834614258e+003;3.8897436523e+003;3.8876923828e+003;3.8932050781e+003;3.9041025391e+003;3.8941025391e+003;3.9167949219e+003;3.9223076172e+003;3.9052563477e+003;3.9289743652e+003;128
7.8125000000e-003;3.9974357910e+003;3.9116667480e+003;3.9184614258e+003;3.9458974609e+003;3.8996154785e+003;3.9050000000e+003;3.9019230957e+003;3.9042307129e+003;3.9157692871e+003;3.9055129395e+003;3.9237180176e+003;3.9271794434e+003;3.9142307129e+003;3.9356411133e+003;
1.5625000000e-002;4.0130769043e+003;3.9308974609e+003;3.9332050781e+003;3.9619230957e+003;3.9203845215e+003;3.9252563477e+003;3.9215385742e+003;3.9226923828e+003;3.9337180176e+003;3.9234614258e+003;3.9361538086e+003;3.9407692871e+003;3.9293588867e+003;3.9488461914e+003;
2.3437500000e-002;3.9894870605e+003;3.9007692871e+003;3.9103845215e+003;3.9441025391e+003;3.9141025391e+003;3.9274357910e+003;3.9212819824e+003;3.9170512695e+003;3.9210256348e+003;3.9067949219e+003;3.9189743652e+003;3.9203845215e+003;3.9124357910e+003;3.9279487305e+003;
3.1250000000e-002;4.0120512695e+003;3.9405129395e+003;3.9465385742e+003;3.9801281738e+003;3.9560256348e+003;3.9669230957e+003;3.9633332520e+003;3.9611538086e+003;3.9469230957e+003;3.9428205566e+003;3.9503845215e+003;3.9538461914e+003;3.9382050781e+003;3.9550000000e+003;
3.9062500000e-002;4.0094870605e+003;3.9343588867e+003;3.9441025391e+003;3.9778205566e+003;3.9516667480e+003;3.9614101563e+003;3.9646154785e+003;3.9592307129e+003;3.9455129395e+003;3.9441025391e+003;3.9501281738e+003;3.9600000000e+003;3.9429487305e+003;3.9605129395e+003;
4.6875000000e-002;3.9966667480e+003;3.9194870605e+003;3.9311538086e+003;3.9655129395e+003;3.9341025391e+003;3.9465385742e+003;3.9494870605e+003;3.9447436523e+003;3.9303845215e+003;3.9319230957e+003;3.9364101563e+003;3.9498718262e+003;3.9283332520e+003;3.9475642090e+003;
5.4687500000e-002;4.0571794434e+003;3.9838461914e+003;3.9906411133e+003;4.0206411133e+003;3.9847436523e+003;3.9882050781e+003;3.9947436523e+003;3.9891025391e+003;3.9802563477e+003;3.9857692871e+003;3.9897436523e+003;4.0047436523e+003;3.9819230957e+003;3.9988461914e+003;
6.2500000000e-002;4.0693588867e+003;3.9970512695e+003;4.0048718262e+003;4.0306411133e+003;3.9961538086e+003;3.9948718262e+003;4.0021794434e+003;3.9987180176e+003;3.9952563477e+003;3.9996154785e+003;4.0025642090e+003;4.0160256348e+003;3.9948718262e+003;4.0114101563e+003;
7.0312500000e-002;4.0288461914e+003;3.9550000000e+003;3.9664101563e+003;3.9892307129e+003;3.9543588867e+003;3.9489743652e+003;3.9573076172e+003;3.9541025391e+003;3.9588461914e+003;3.9600000000e+003;3.9619230957e+003;3.9743588867e+003;3.9547436523e+003;3.9717949219e+003;
