Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.3256411133e+003;4.3302563477e+003;4.3296152344e+003;4.3198715820e+003;4.3326923828e+003;4.3150000000e+003;4.3238461914e+003;4.3191025391e+003;4.3208974609e+003;4.3223076172e+003;4.3258974609e+003;4.3276923828e+003;4.3243588867e+003;4.3198715820e+003;128
7.8125000000e-003;4.3580771484e+003;4.3660258789e+003;4.3583334961e+003;4.3483334961e+003;4.3523076172e+003;4.3466665039e+003;4.3574360352e+003;4.3542309570e+003;4.3576923828e+003;4.3578203125e+003;4.3544873047e+003;4.3593588867e+003;4.3591025391e+003;4.3516665039e+003;
1.5625000000e-002;4.2691025391e+003;4.2876923828e+003;4.2694873047e+003;4.2707690430e+003;4.2647436523e+003;4.2647436523e+003;4.2789741211e+003;4.2793588867e+003;4.2780771484e+003;4.2746152344e+003;4.2711538086e+003;4.2748715820e+003;4.2700000000e+003;4.2706411133e+003;
2.3437500000e-002;4.2703847656e+003;4.2869228516e+003;4.2723076172e+003;4.2728203125e+003;4.2779487305e+003;4.2633334961e+003;4.2808974609e+003;4.2766665039e+003;4.2753847656e+003;4.2711538086e+003;4.2716665039e+003;4.2723076172e+003;4.2661538086e+003;4.2682050781e+003;
3.1250000000e-002;4.3523076172e+003;4.3608974609e+003;4.3547436523e+003;4.3439741211e+003;4.3593588867e+003;4.3389741211e+003;4.3569228516e+003;4.3546152344e+003;4.3593588867e+003;4.3548715820e+003;4.3487177734e+003;4.3516665039e+003;4.3441025391e+003;4.3429487305e+003;
3.9062500000e-002;4.3305126953e+003;4.3398715820e+003;4.3341025391e+003;4.3230771484e+003;4.3298715820e+003;4.3243588867e+003;4.3366665039e+003;4.3374360352e+003;4.3447436523e+003;4.3371796875e+003;4.3280771484e+003;4.3350000000e+003;4.3242309570e+003;4.3239741211e+003;
4.6875000000e-002;4.2639741211e+003;4.2775639648e+003;4.2693588867e+003;4.2624360352e+003;4.2602563477e+003;4.2692309570e+003;4.2756411133e+003;4.2751284180e+003;4.2837177734e+003;4.2706411133e+003;4.2653847656e+003;4.2732050781e+003;4.2594873047e+003;4.2626923828e+003;
5.4687500000e-002;4.2061538086e+003;4.2225639648e+003;4.2132050781e+003;4.2089741211e+003;4.2042309570e+003;4.2187177734e+003;4.2223076172e+003;4.2171796875e+003;4.2260258789e+003;4.2088461914e+003;4.2115385742e+003;4.2157690430e+003;4.2021796875e+003;4.2079487305e+003;
6.2500000000e-002;4.1275639648e+003;4.1347436523e+003;4.1406411133e+003;4.1384614258e+003;4.1138461914e+003;4.1496152344e+003;4.1412822266e+003;4.1382050781e+003;4.1400000000e+003;4.1333334961e+003;4.1337177734e+003;4.1387177734e+003;4.1266665039e+003;4.1285898438e+003;
7.0312500000e-002;4.1200000000e+003;4.1339741211e+003;4.1298715820e+003;4.1378203125e+003;4.1100000000e+003;4.1430771484e+003;4.1343588867e+003;4.1270512695e+003;4.1293588867e+003;4.1210258789e+003;4.1296152344e+003;4.1319228516e+003;4.1162822266e+003;4.1225639648e+003;
7.8125000000e-002;4.1665385742e+003;4.1742309570e+003;4.1741025391e+003;4.1658974609e+003;4.1701284180e+003;4.1703847656e+003;4.1700000000e+003;4.1625639648e+003;4.1623076172e+003;4.1573076172e+003;4.1665385742e+003;4.1724360352e+003;4.1591025391e+003;4.1658974609e+003;
8.5937500000e-002;4.1211538086e+003;4.1283334961e+003;4.1315385742e+003;4.1284614258e+003;4.1257690430e+003;4.1319228516e+003;4.1296152344e+003;4.1164101563e+003;4.1153847656e+003;4.1171796875e+003;4.1178203125e+003;4.1273076172e+003;4.1294873047e+003;4.1232050781e+003;
9.3750000000e-002;4.1508974609e+003;4.1642309570e+003;4.1575639648e+003;4.1675639648e+003;4.1555126953e+003;4.1580771484e+003;4.1584614258e+003;4.1497436523e+003;4.1520512695e+003;4.1533334961e+003;4.1642309570e+003;4.1624360352e+003;4.1612822266e+003;4.1602563477e+003;
1.0156250000e-001;4.0958974609e+003;4.0920512695e+003;4.1087177734e+003;4.1112822266e+003;4.0860256348e+003;4.1074360352e+003;4.1085898438e+003;4.1062822266e+003;4.1098715820e+003;4.0969228516e+003;4.1157690430e+003;4.1148715820e+003;4.0958974609e+003;4.1050000000e+003;
1.0937500000e-001;4.1142309570e+003;4.1096152344e+003;4.1269228516e+003;4.1230771484e+003;4.1070512695e+003;4.1246152344e+003;4.1258974609e+003;4.1246152344e+003;4.1267949219e+003;4.1144873047e+003;4.1224360352e+003;4.1275639648e+003;4.1139741211e+003;4.1165385742e+003;
1.1718750000e-001;4.0735898438e+003;4.0880769043e+003;4.0811538086e+003;4.0875642090e+003;4.0685898438e+003;4.0811538086e+003;4.0833332520e+003;4.0966665039e+003;4.0989741211e+003;4.0875642090e+003;4.0801281738e+003;4.0876923828e+003;4.0776923828e+003;4.0780769043e+003;
1.2500000000e-001;4.0683332520e+003;4.0755129395e+003;4.0826923828e+003;4.0847436523e+003;4.0533332520e+003;4.0828205566e+003;4.0857692871e+003;4.0880769043e+003;4.0864101563e+003;4.0662819824e+003;4.0683332520e+003;4.0764101563e+003;4.0682050781e+003;4.0700000000e+003;
1.3281250000e-001;4.0889743652e+003;4.0989741211e+003;4.1089741211e+003;4.1076923828e+003;4.0869230957e+003;4.1080771484e+003;4.1083334961e+003;4.1120512695e+003;4.1085898438e+003;4.0914101563e+003;4.0932050781e+003;4.0991025391e+003;4.0920512695e+003;4.0929487305e+003;
1.4062500000e-001;4.0762819824e+003;4.0898718262e+003;4.1015385742e+003;4.0973076172e+003;4.0871794434e+003;4.1016665039e+003;4.0993588867e+003;4.1021796875e+003;4.0983334961e+003;4.0838461914e+003;4.0861538086e+003;4.0888461914e+003;4.0816667480e+003;4.0823076172e+003;
1.4843750000e-001;4.0505129395e+003;4.0584614258e+003;4.0756411133e+003;4.0647436523e+003;4.0612819824e+003;4.0769230957e+003;4.0750000000e+003;4.0707692871e+003;4.0707692871e+003;4.0589743652e+003;4.0598718262e+003;4.0605129395e+003;4.0530769043e+003;4.0543588867e+003;
1.5625000000e-001;3.9862819824e+003;3.9862819824e+003;4.0120512695e+003;4.0116667480e+003;3.9866667480e+003;4.0167949219e+003;4.0147436523e+003;4.0085898438e+003;4.0058974609e+003;3.9970512695e+003;3.9984614258e+003;4.0042307129e+003;3.9828205566e+003;3.9934614258e+003;
1.6406250000e-001;3.9905129395e+003;3.9997436523e+003;4.0184614258e+003;4.0198718262e+003;3.9950000000e+003;4.0239743652e+003;4.0223076172e+003;4.0101281738e+003;4.0055129395e+003;3.9966667480e+003;4.0046154785e+003;4.0075642090e+003;3.9865385742e+003;3.9973076172e+003;
1.7187500000e-001;4.0576923828e+003;4.0766667480e+003;4.0850000000e+003;4.0810256348e+003;4.0655129395e+003;4.0862819824e+003;4.0861538086e+003;4.0705129395e+003;4.0660256348e+003;4.0592307129e+003;4.0692307129e+003;4.0696154785e+003;4.0548718262e+003;4.0626923828e+003;
1.7968750000e-001;4.1469228516e+003;4.1711538086e+003;4.1716665039e+003;4.1588461914e+003;4.1551284180e+003;4.1658974609e+003;4.1664101563e+003;4.1529487305e+003;4.1498715820e+003;4.1479487305e+003;4.1512822266e+003;4.1543588867e+003;4.1471796875e+003;4.1510258789e+003;
1.8750000000e-001;4.0721794434e+003;4.0948718262e+003;4.0975639648e+003;4.1046152344e+003;4.0542307129e+003;4.0921794434e+003;4.0932050781e+003;4.0771794434e+003;4.0821794434e+003;4.0793588867e+003;4.0770512695e+003;4.0847436523e+003;4.0712819824e+003;4.0779487305e+003;
1.9531250000e-001;4.0698718262e+003;4.0943588867e+003;4.0934614258e+003;4.1005126953e+003;4.0469230957e+003;4.0873076172e+003;4.0905129395e+003;4.0780769043e+003;4.0857692871e+003;4.0776923828e+003;4.0819230957e+003;4.0814101563e+003;4.0653845215e+003;4.0723076172e+003;
2.0312500000e-001;4.0461538086e+003;4.0658974609e+003;4.0693588867e+003;4.0548718262e+003;4.0525642090e+003;4.0578205566e+003;4.0592307129e+003;4.0607692871e+003;4.0629487305e+003;4.0514101563e+003;4.0439743652e+003;4.0579487305e+003;4.0429487305e+003;4.0461538086e+003;
2.1093750000e-001;4.1093588867e+003;4.1367949219e+003;4.1305126953e+003;4.1339741211e+003;4.1212822266e+003;4.1152563477e+003;4.1192309570e+003;4.1320512695e+003;4.1310258789e+003;4.1280771484e+003;4.1106411133e+003;4.1221796875e+003;4.1184614258e+003;4.1144873047e+003;
2.1875000000e-001;4.0555129395e+003;4.0874357910e+003;4.0757692871e+003;4.0884614258e+003;4.0610256348e+003;4.0696154785e+003;4.0706411133e+003;4.0860256348e+003;4.0875642090e+003;4.0780769043e+003;4.0606411133e+003;4.0712819824e+003;4.0661538086e+003;4.0608974609e+003;
2.2656250000e-001;4.0035898438e+003;4.0343588867e+003;4.0179487305e+003;4.0300000000e+003;4.0141025391e+003;4.0325642090e+003;4.0320512695e+003;4.0367949219e+003;4.0397436523e+003;4.0173076172e+003;4.0098718262e+003;4.0169230957e+003;4.0175642090e+003;4.0070512695e+003;
2.3437500000e-001;4.0155129395e+003;4.0423076172e+003;4.0302563477e+003;4.0375642090e+003;4.0239743652e+003;4.0460256348e+003;4.0428205566e+003;4.0494870605e+003;4.0520512695e+003;4.0329487305e+003;4.0246154785e+003;4.0289743652e+003;4.0303845215e+003;4.0207692871e+003;
2.4218750000e-001;3.8920512695e+003;3.9169230957e+003;3.9044870605e+003;3.9207692871e+003;3.9029487305e+003;3.9394870605e+003;3.9278205566e+003;3.9211538086e+003;3.9301281738e+003;3.9082050781e+003;3.8984614258e+003;3.9042307129e+003;3.8970512695e+003;3.8988461914e+003;
2.5000000000e-001;3.8939743652e+003;3.9205129395e+003;3.9060256348e+003;3.9188461914e+003;3.9066667480e+003;3.9426923828e+003;3.9320512695e+003;3.9216667480e+003;3.9314101563e+003;3.9088461914e+003;3.9003845215e+003;3.9064101563e+003;3.8980769043e+003;3.9026923828e+003;
2.5781250000e-001;3.8665385742e+003;3.8915385742e+003;3.8898718262e+003;3.8896154785e+003;3.8665385742e+003;3.9244870605e+003;3.9102563477e+003;3.9008974609e+003;3.9064101563e+003;3.8833332520e+003;3.8780769043e+003;3.8830769043e+003;3.8728205566e+003;3.8814101563e+003;
2.6562500000e-001;3.8310256348e+003;3.8547436523e+003;3.8591025391e+003;3.8617949219e+003;3.8278205566e+003;3.8947436523e+003;3.8774357910e+003;3.8647436523e+003;3.8689743652e+003;3.8446154785e+003;3.8402563477e+003;3.8438461914e+003;3.8369230957e+003;3.8438461914e+003;
2.7343750000e-001;3.8873076172e+003;3.9170512695e+003;3.8988461914e+003;3.9346154785e+003;3.9210256348e+003;3.9330769043e+003;3.9197436523e+003;3.9041025391e+003;3.9120512695e+003;3.8979487305e+003;3.8869230957e+003;3.8915385742e+003;3.8953845215e+003;3.8902563477e+003;
2.8125000000e-001;3.8744870605e+003;3.9074357910e+003;3.8834614258e+003;3.9211538086e+003;3.9152563477e+003;3.9166667480e+003;3.9044870605e+003;3.8906411133e+003;3.8976923828e+003;3.8880769043e+003;3.8812819824e+003;3.8875642090e+003;3.8856411133e+003;3.8819230957e+003;
2.8906250000e-001;3.8306411133e+003;3.8624357910e+003;3.8438461914e+003;3.8646154785e+003;3.8474357910e+003;3.8712819824e+003;3.8588461914e+003;3.8400000000e+003;3.8470512695e+003;3.8403845215e+003;3.8480769043e+003;3.8505129395e+003;3.8441025391e+003;3.8432050781e+003;
2.9687500000e-001;3.8552563477e+003;3.8820512695e+003;3.8691025391e+003;3.8805129395e+003;3.8519230957e+003;3.8894870605e+003;3.8766667480e+003;3.8587180176e+003;3.8693588867e+003;3.8639743652e+003;3.8707692871e+003;3.8698718262e+003;3.8689743652e+003;3.8664101563e+003;
3.0468750000e-001;3.8792307129e+003;3.9005129395e+003;3.8921794434e+003;3.9014101563e+003;3.8634614258e+003;3.9056411133e+003;3.8923076172e+003;3.8802563477e+003;3.8942307129e+003;3.8901281738e+003;3.8907692871e+003;3.8891025391e+003;3.8944870605e+003;3.8896154785e+003;
3.1250000000e-001;3.8707692871e+003;3.8883332520e+003;3.8820512695e+003;3.8976923828e+003;3.8546154785e+003;3.8917949219e+003;3.8784614258e+003;3.8726923828e+003;3.8874357910e+003;3.8828205566e+003;3.8783332520e+003;3.8789743652e+003;3.8870512695e+003;3.8812819824e+003;
3.2031250000e-001;3.8983332520e+003;3.9187180176e+003;3.9035898438e+003;3.9300000000e+003;3.8887180176e+003;3.8965385742e+003;3.9012819824e+003;3.9111538086e+003;3.9119230957e+003;3.8980769043e+003;3.8944870605e+003;3.9094870605e+003;3.9005129395e+003;3.9055129395e+003;
3.2812500000e-001;3.8743588867e+003;3.8812819824e+003;3.8850000000e+003;3.8980769043e+003;3.8475642090e+003;3.9006411133e+003;3.9025642090e+003;3.9120512695e+003;3.9144870605e+003;3.8888461914e+003;3.8961538086e+003;3.8960256348e+003;3.8828205566e+003;3.8926923828e+003;
3.3593750000e-001;3.9124357910e+003;3.9224357910e+003;3.9219230957e+003;3.9353845215e+003;3.8934614258e+003;3.9415385742e+003;3.9432050781e+003;3.9546154785e+003;3.9584614258e+003;3.9329487305e+003;3.9384614258e+003;3.9356411133e+003;3.9244870605e+003;3.9321794434e+003;
3.4375000000e-001;3.8793588867e+003;3.8967949219e+003;3.8920512695e+003;3.9061538086e+003;3.8860256348e+003;3.9217949219e+003;3.9198718262e+003;3.9250000000e+003;3.9316667480e+003;3.9064101563e+003;3.8953845215e+003;3.9041025391e+003;3.8998718262e+003;3.8944870605e+003;
3.5156250000e-001;3.9291025391e+003;3.9434614258e+003;3.9379487305e+003;3.9600000000e+003;3.9353845215e+003;3.9723076172e+003;3.9700000000e+003;3.9543588867e+003;3.9629487305e+003;3.9483332520e+003;3.9338461914e+003;3.9537180176e+003;3.9373076172e+003;3.9397436523e+003;
3.5937500000e-001;3.9029487305e+003;3.9157692871e+003;3.9126923828e+003;3.9337180176e+003;3.9039743652e+003;3.9461538086e+003;3.9406411133e+003;3.9241025391e+003;3.9307692871e+003;3.9173076172e+003;3.9071794434e+003;3.9280769043e+003;3.9047436523e+003;3.9137180176e+003;
3.6718750000e-001;3.9343588867e+003;3.9489743652e+003;3.9365385742e+003;3.9532050781e+003;3.9305129395e+003;3.9591025391e+003;3.9505129395e+003;3.9353845215e+003;3.9382050781e+003;3.9360256348e+003;3.9332050781e+003;3.9439743652e+003;3.9380769043e+003;3.9325642090e+003;
3.7500000000e-001;3.9208974609e+003;3.9355129395e+003;3.9248718262e+003;3.9410256348e+003;3.9111538086e+003;3.9430769043e+003;3.9350000000e+003;3.9226923828e+003;3.9234614258e+003;3.9242307129e+003;3.9238461914e+003;3.9343588867e+003;3.9247436523e+003;3.9214101563e+003;
3.8281250000e-001;3.8393588867e+003;3.8506411133e+003;3.8501281738e+003;3.8679487305e+003;3.8279487305e+003;3.8630769043e+003;3.8591025391e+003;3.8419230957e+003;3.8410256348e+003;3.8392307129e+003;3.8470512695e+003;3.8624357910e+003;3.8355129395e+003;3.8484614258e+003;
3.9062500000e-001;3.8469230957e+003;3.8550000000e+003;3.8570512695e+003;3.8738461914e+003;3.8375642090e+003;3.8656411133e+003;3.8629487305e+003;3.8467949219e+003;3.8480769043e+003;3.8455129395e+003;3.8544870605e+003;3.8693588867e+003;3.8420512695e+003;3.8567949219e+003;
3.9843750000e-001;3.8311538086e+003;3.8321794434e+003;3.8406411133e+003;3.8533332520e+003;3.7973076172e+003;3.8461538086e+003;3.8343588867e+003;3.8419230957e+003;3.8483332520e+003;3.8387180176e+003;3.8393588867e+003;3.8580769043e+003;3.8397436523e+003;3.8394870605e+003;
4.0625000000e-001;3.8026923828e+003;3.8062819824e+003;3.8130769043e+003;3.8298718262e+003;3.7691025391e+003;3.8205129395e+003;3.8110256348e+003;3.8180769043e+003;3.8235898438e+003;3.8082050781e+003;3.8071794434e+003;3.8311538086e+003;3.8120512695e+003;3.8106411133e+003;
