Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.5273076172e+003;4.6561538086e+003;4.6530771484e+003;4.6151284180e+003;4.6410258789e+003;4.6247436523e+003;4.6362822266e+003;4.6311538086e+003;4.6121796875e+003;4.6302563477e+003;4.6253847656e+003;4.6424360352e+003;4.6341025391e+003;4.6389741211e+003;128
7.8125000000e-003;4.6429487305e+003;4.7748715820e+003;4.7687177734e+003;4.7282050781e+003;4.7555126953e+003;4.7192309570e+003;4.7360258789e+003;4.7566665039e+003;4.7438461914e+003;4.7628203125e+003;4.7500000000e+003;4.7612822266e+003;4.7569228516e+003;4.7621796875e+003;
1.5625000000e-002;4.6370512695e+003;4.7698715820e+003;4.7658974609e+003;4.7225639648e+003;4.7491025391e+003;4.7120512695e+003;4.7271796875e+003;4.7573076172e+003;4.7467949219e+003;4.7655126953e+003;4.7484614258e+003;4.7600000000e+003;4.7542309570e+003;4.7592309570e+003;
2.3437500000e-002;4.5912822266e+003;4.7371796875e+003;4.7279487305e+003;4.6806411133e+003;4.7126923828e+003;4.6783334961e+003;4.6878203125e+003;4.7200000000e+003;4.7089741211e+003;4.7229487305e+003;4.7124360352e+003;4.7232050781e+003;4.7220512695e+003;4.7214101563e+003;
3.1250000000e-002;4.4719228516e+003;4.6196152344e+003;4.6069228516e+003;4.5758974609e+003;4.6047436523e+003;4.5784614258e+003;4.5802563477e+003;4.6020512695e+003;4.5902563477e+003;4.5992309570e+003;4.5906411133e+003;4.5947436523e+003;4.5988461914e+003;4.5992309570e+003;
3.9062500000e-002;4.4651284180e+003;4.6100000000e+003;4.5964101563e+003;4.5697436523e+003;4.6002563477e+003;4.5760258789e+003;4.5739741211e+003;4.5930771484e+003;4.5847436523e+003;4.5921796875e+003;4.5816665039e+003;4.5823076172e+003;4.5891025391e+003;4.5885898438e+003;
4.6875000000e-002;4.3961538086e+003;4.5416665039e+003;4.5300000000e+003;4.5048715820e+003;4.5410258789e+003;4.5348715820e+003;4.5220512695e+003;4.5364101563e+003;4.5350000000e+003;4.5388461914e+003;4.5235898438e+003;4.5232050781e+003;4.5288461914e+003;4.5258974609e+003;
5.4687500000e-002;4.3416665039e+003;4.4865385742e+003;4.4764101563e+003;4.4526923828e+003;4.4874360352e+003;4.4876923828e+003;4.4756411133e+003;4.4833334961e+003;4.4803847656e+003;4.4803847656e+003;4.4682050781e+003;4.4673076172e+003;4.4732050781e+003;4.4705126953e+003;
6.2500000000e-002;4.3242309570e+003;4.4628203125e+003;4.4543588867e+003;4.4344873047e+003;4.4671796875e+003;4.4670512695e+003;4.4602563477e+003;4.4576923828e+003;4.4489741211e+003;4.4470512695e+003;4.4401284180e+003;4.4378203125e+003;4.4465385742e+003;4.4452563477e+003;
7.0312500000e-002;4.3335898438e+003;4.4678203125e+003;4.4619228516e+003;4.4439741211e+003;4.4746152344e+003;4.4733334961e+003;4.4671796875e+003;4.4632050781e+003;4.4503847656e+003;4.4511538086e+003;4.4448715820e+003;4.4461538086e+003;4.4521796875e+003;4.4521796875e+003;
