Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;4.3205126953e+003;4.2558974609e+003;4.2405126953e+003;4.2846152344e+003;4.2658974609e+003;4.2507690430e+003;4.2606411133e+003;4.2461538086e+003;4.2338461914e+003;4.2543588867e+003;4.2393588867e+003;4.2388461914e+003;4.2419228516e+003;4.2283334961e+003;128
7.8125000000e-003;4.3819228516e+003;4.3253847656e+003;4.3017949219e+003;4.3421796875e+003;4.3308974609e+003;4.3150000000e+003;4.3237177734e+003;4.3093588867e+003;4.2952563477e+003;4.3223076172e+003;4.3076923828e+003;4.3010258789e+003;4.3097436523e+003;4.2911538086e+003;
1.5625000000e-002;4.3080771484e+003;4.2569228516e+003;4.2425639648e+003;4.2707690430e+003;4.2603847656e+003;4.2529487305e+003;4.2525639648e+003;4.2451284180e+003;4.2396152344e+003;4.2682050781e+003;4.2519228516e+003;4.2465385742e+003;4.2514101563e+003;4.2339741211e+003;
2.3437500000e-002;4.2394873047e+003;4.1850000000e+003;4.1774360352e+003;4.2038461914e+003;4.1901284180e+003;4.1855126953e+003;4.1833334961e+003;4.1734614258e+003;4.1710258789e+003;4.1955126953e+003;4.1815385742e+003;4.1812822266e+003;4.1839741211e+003;4.1676923828e+003;
3.1250000000e-002;4.1066665039e+003;4.0497436523e+003;4.0498718262e+003;4.0791025391e+003;4.0516667480e+003;4.0517949219e+003;4.0480769043e+003;4.0416667480e+003;4.0479487305e+003;4.0641025391e+003;4.0521794434e+003;4.0534614258e+003;4.0560256348e+003;4.0370512695e+003;
3.9062500000e-002;4.0378205566e+003;3.9803845215e+003;3.9823076172e+003;4.0126923828e+003;3.9806411133e+003;3.9835898438e+003;3.9796154785e+003;3.9760256348e+003;3.9887180176e+003;3.9975642090e+003;3.9860256348e+003;3.9852563477e+003;3.9860256348e+003;3.9697436523e+003;
4.6875000000e-002;3.8948718262e+003;3.8315385742e+003;3.8367949219e+003;3.8694870605e+003;3.8302563477e+003;3.8419230957e+003;3.8341025391e+003;3.8360256348e+003;3.8570512695e+003;3.8519230957e+003;3.8439743652e+003;3.8410256348e+003;3.8389743652e+003;3.8319230957e+003;
5.4687500000e-002;3.8335898438e+003;3.7656411133e+003;3.7730769043e+003;3.8087180176e+003;3.7632050781e+003;3.7814101563e+003;3.7697436523e+003;3.7773076172e+003;3.7956411133e+003;3.7882050781e+003;3.7819230957e+003;3.7816667480e+003;3.7782050781e+003;3.7733332520e+003;
6.2500000000e-002;3.7703845215e+003;3.6974357910e+003;3.7075642090e+003;3.7476923828e+003;3.6939743652e+003;3.7187180176e+003;3.7035898438e+003;3.7175642090e+003;3.7305129395e+003;3.7224357910e+003;3.7169230957e+003;3.7211538086e+003;3.7157692871e+003;3.7108974609e+003;
7.0312500000e-002;4.1214101563e+003;4.0407692871e+003;4.0330769043e+003;4.0712819824e+003;4.0400000000e+003;4.0373076172e+003;4.0506411133e+003;4.0352563477e+003;4.0452563477e+003;4.0324357910e+003;4.0346154785e+003;4.0314101563e+003;4.0428205566e+003;4.0323076172e+003;
