Time (s);AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;Sampling Rate
0.0000000000e+000;3.0994870605e+003;2.9351281738e+003;2.9814101563e+003;3.0242307129e+003;2.9411538086e+003;3.0196154785e+003;3.0271794434e+003;2.9964101563e+003;3.0110256348e+003;2.9469230957e+003;2.9700000000e+003;3.0051281738e+003;2.9685898438e+003;3.0038461914e+003;128
7.8125000000e-003;2.9780769043e+003;2.7888461914e+003;2.8316667480e+003;2.9117949219e+003;2.7947436523e+003;2.8744870605e+003;2.8860256348e+003;2.8652563477e+003;2.8825642090e+003;2.8058974609e+003;2.8238461914e+003;2.8584614258e+003;2.8143588867e+003;2.8544870605e+003;
1.5625000000e-002;2.8934614258e+003;2.6892307129e+003;2.7284614258e+003;2.8200000000e+003;2.7023076172e+003;2.7794870605e+003;2.7876923828e+003;2.7616667480e+003;2.7828205566e+003;2.7030769043e+003;2.7215385742e+003;2.7514101563e+003;2.7198718262e+003;2.7519230957e+003;
2.3437500000e-002;2.8579487305e+003;2.6450000000e+003;2.6865385742e+003;2.7797436523e+003;2.6623076172e+003;2.7325642090e+003;2.7432050781e+003;2.7167949219e+003;2.7396154785e+003;2.6615385742e+003;2.6708974609e+003;2.7070512695e+003;2.6769230957e+003;2.7083332520e+003;
3.1250000000e-002;2.7883332520e+003;2.5541025391e+003;2.6012819824e+003;2.6897436523e+003;2.5708974609e+003;2.6423076172e+003;2.6537180176e+003;2.6223076172e+003;2.6460256348e+003;2.5705129395e+003;2.5767949219e+003;2.6169230957e+003;2.5837180176e+003;2.6170512695e+003;
3.9062500000e-002;2.6847436523e+003;2.4282050781e+003;2.4788461914e+003;2.5769230957e+003;2.4353845215e+003;2.5415385742e+003;2.5373076172e+003;2.4820512695e+003;2.5038461914e+003;2.4312819824e+003;2.4582050781e+003;2.5073076172e+003;2.4548718262e+003;2.5015385742e+003;
4.6875000000e-002;2.6678205566e+003;2.4101281738e+003;2.4552563477e+003;2.5625642090e+003;2.4194870605e+003;2.5200000000e+003;2.5164101563e+003;2.4556411133e+003;2.4791025391e+003;2.4100000000e+003;2.4410256348e+003;2.4856411133e+003;2.4357692871e+003;2.4816667480e+003;
5.4687500000e-002;2.6642307129e+003;2.4025642090e+003;2.4432050781e+003;2.5553845215e+003;2.4146154785e+003;2.5067949219e+003;2.5055129395e+003;2.4401281738e+003;2.4652563477e+003;2.3998718262e+003;2.4332050781e+003;2.4730769043e+003;2.4276923828e+003;2.4702563477e+003;
6.2500000000e-002;2.6658974609e+003;2.3967949219e+003;2.4369230957e+003;2.5492307129e+003;2.4106411133e+003;2.4979487305e+003;2.4979487305e+003;2.4292307129e+003;2.4550000000e+003;2.3923076172e+003;2.4256411133e+003;2.4651281738e+003;2.4226923828e+003;2.4621794434e+003;
7.0312500000e-002;2.6923076172e+003;2.3950000000e+003;2.4439743652e+003;2.5570512695e+003;2.4044870605e+003;2.5002563477e+003;2.4948718262e+003;2.4302563477e+003;2.4562819824e+003;2.3906411133e+003;2.4167949219e+003;2.4717949219e+003;2.4253845215e+003;2.4687180176e+003;
