Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
0.0000000000e+000,7.5028203125e+003,7.6085898438e+003,7.6079487305e+003,7.6160258789e+003,7.6124360352e+003,7.6058974609e+003,7.6179487305e+003,7.6076923828e+003,7.6187177734e+003,7.6267949219e+003,7.6074360352e+003,7.6183334961e+003,7.6125639648e+003,7.6106411133e+003,128
7.8125000000e-003,7.4100000000e+003,7.5992309570e+003,7.5989741211e+003,7.5753847656e+003,7.5998715820e+003,7.5973076172e+003,7.6005126953e+003,7.5989741211e+003,7.5991025391e+003,7.6006411133e+003,7.5983334961e+003,7.5983334961e+003,7.6000000000e+003,7.5978203125e+003,
1.5625000000e-002,7.3197436523e+003,7.5888461914e+003,7.5892309570e+003,7.5171796875e+003,7.5815385742e+003,7.5876923828e+003,7.5717949219e+003,7.5893588867e+003,7.5655126953e+003,7.5512822266e+003,7.5891025391e+003,7.5650000000e+003,7.5814101563e+003,7.5811538086e+003,
2.3437500000e-002,7.3205126953e+003,7.6112822266e+003,7.6083334961e+003,7.4961538086e+003,7.5911538086e+003,7.6089741211e+003,7.5655126953e+003,7.6101284180e+003,7.5542309570e+003,7.5161538086e+003,7.6111538086e+003,7.5539741211e+003,7.5933334961e+003,7.5953847656e+003,
3.1250000000e-002,7.3948715820e+003,7.6305126953e+003,7.6266665039e+003,7.5453847656e+003,7.6134614258e+003,7.6287177734e+003,7.5923076172e+003,7.6301284180e+003,7.5846152344e+003,7.5535898438e+003,7.6300000000e+003,7.5853847656e+003,7.6180771484e+003,7.6192309570e+003,
3.9062500000e-002,7.4276923828e+003,7.6192309570e+003,7.6196152344e+003,7.5724360352e+003,7.6084614258e+003,7.6203847656e+003,7.5982050781e+003,7.6228203125e+003,7.5943588867e+003,7.5766665039e+003,7.6201284180e+003,7.5982050781e+003,7.6144873047e+003,7.6173076172e+003,
4.6875000000e-002,7.1388461914e+003,7.5096152344e+003,7.5138461914e+003,7.3641025391e+003,7.4769228516e+003,7.5058974609e+003,7.4400000000e+003,7.5078203125e+003,7.4289741211e+003,7.3705126953e+003,7.5192309570e+003,7.4187177734e+003,7.4752563477e+003,7.4884614258e+003,
5.4687500000e-002,7.1907690430e+003,7.5374360352e+003,7.5425639648e+003,7.4153847656e+003,7.5067949219e+003,7.5352563477e+003,7.4737177734e+003,7.5396152344e+003,7.4688461914e+003,7.4133334961e+003,7.5482050781e+003,7.4556411133e+003,7.5133334961e+003,7.5225639648e+003,
6.2500000000e-002,7.2103847656e+003,7.5289741211e+003,7.5462822266e+003,7.4452563477e+003,7.5069228516e+003,7.5330771484e+003,7.4897436523e+003,7.5375639648e+003,7.4832050781e+003,7.4402563477e+003,7.5379487305e+003,7.4751284180e+003,7.5201284180e+003,7.5312822266e+003,
7.0312500000e-002,7.1839741211e+003,7.5160258789e+003,7.5335898438e+003,7.4205126953e+003,7.4944873047e+003,7.5182050781e+003,7.4741025391e+003,7.5237177734e+003,7.4657690430e+003,7.4237177734e+003,7.5238461914e+003,7.4574360352e+003,7.5023076172e+003,7.5165385742e+003,
7.8125000000e-002,6.9469228516e+003,7.3275639648e+003,7.3565385742e+003,7.1778203125e+003,7.2916665039e+003,7.3339741211e+003,7.2628203125e+003,7.3482050781e+003,7.2533334961e+003,7.1743588867e+003,7.3501284180e+003,7.2339741211e+003,7.2966665039e+003,7.3311538086e+003,
8.5937500000e-002,6.8925639648e+003,7.2762822266e+003,7.3111538086e+003,7.1242309570e+003,7.2339741211e+003,7.2880771484e+003,7.2139741211e+003,7.2980771484e+003,7.1973076172e+003,7.1025639648e+003,7.2992309570e+003,7.1756411133e+003,7.2470512695e+003,7.2835898438e+003,
